OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/east-cambridgeshire,,BLR0201,"Police Station, 12, Bell Road, Bottisham, CAMBRIDGE, CB25 9DF",554254.5101,260699.5298,https://www.eastcambs.gov.uk/sites/default/files/BLR0201.jpg,0.110479788,not owned by a public authority,,permissioned,full planning permission,03/09/2017,http://pa.eastcambs.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OFM1FRGGKPB00,,9,9,Yes,Redevelopment of former police station Construction of 9No. Flats with offstreet parking and new access road off Bell  Road,12/12/2017,,
http://opendatacommunities.org/id/district-council/east-cambridgeshire,,BLR0501,Former D S Smith Site Reach Road Burwell Burwell CB25 0AH,558600.245,265677.8757,https://www.eastcambs.gov.uk/sites/default/files/BLR0501.jpg,3.052828662,not owned by a public authority,,permissioned,reserved matters approval,19/02/2016,http://pa.eastcambs.gov.uk/online-applications/applicationDetails.do?keyVal=NWOI9ZGGFM100&activeTab=summary,,70,70,Yes,Approval of details for all reserved matters for the housing element ( plots 1-70) of planning application 14/00046/OUM,12/12/2017,,
http://opendatacommunities.org/id/district-council/east-cambridgeshire,,BLR0601,"1, Oak Lane, Cheveley, NEWMARKET, CB8 9RA",568338.0301,259915.1992,https://www.eastcambs.gov.uk/sites/default/files/BLR0601.jpg,0.512696184,not owned by a public authority,,permissioned,reserved matters approval,06/12/2017,https://pa.eastcambs.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=OXEMKQGGI2S00,,8,8,Yes,Reserved matters application for erection of eight detached dwellings,12/12/2017,,12/12/2019
http://opendatacommunities.org/id/district-council/east-cambridgeshire,,BLR1001,Land At Barton Road Car Park Barton Road Ely Cambridgeshire,553780.0302,280015.2044,https://www.eastcambs.gov.uk/sites/default/files/BLR1001.jpg,0.185710006,owned by a public authority,,permissioned,reserved matters approval,28/12/2016,http://pa.eastcambs.gov.uk/online-applications/applicationDetails.do?keyVal=NXYI08GGGGP00&activeTab=summary,,11,11,Yes,"Residential development for 11 dwellings, with minor alterations to the existing vehicular and pedestrian access.",12/12/2017,,12/12/2019
http://opendatacommunities.org/id/district-council/east-cambridgeshire,,BLR1002,"Pound Store, 10, Forehill, ELY, Cambridgeshire CB7 4AF",554323.1203,280226.8967,https://www.eastcambs.gov.uk/sites/default/files/BLR1002.jpg,0.095662323,not owned by a public authority,,permissioned,full planning permission,08/08/2017,https://pa.eastcambs.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=OPQMUYGGK4S00,,6,6,Yes,Refurbishment and partial demolition of existing building to provide five residential townhouses and one residential apartment over retained commercial unit.,12/12/2017,,
http://opendatacommunities.org/id/district-council/east-cambridgeshire,,BLR1003,"The Grange, Nutholt Lane, Ely CB7 4EE",554101.4379,280502.2732,https://www.eastcambs.gov.uk/sites/default/files/BLR1003.jpg,0.604837622,owned by a public authority,,not permissioned,,,,,10,10,Yes,"The site is allocated by the Local Plan for mixed-use development. Allocated for a retail-led scheme (4,200sqm max), with retail and/or office as complimentary uses.",12/12/2017,,
http://opendatacommunities.org/id/district-council/east-cambridgeshire,,BLR1035,"Police/ Abulance Station, Nutholt Lane, Ely, CB7 4PL",554126.0076,280584.1088,https://www.eastcambs.gov.uk/sites/default/files/BLR1035%20-%20Police%20%26%20Ambulance%20Station%2C%20Nutholt%20Lane.pdf,,not owned by a public authority,,not permissioned,,,,,30,30,Yes,Land allocated in adopted 2015 Local Plan,12/11/2019,,
http://opendatacommunities.org/id/district-council/east-cambridgeshire,,BLR1004,"Paradise Leisure Centre, Newnham St, Ely CB7 4PQ",554307.9704,280630.2322,https://www.eastcambs.gov.uk/sites/default/files/BLR1004.jpg,1.036523322,owned by a public authority,,not permissioned,,,,,50,50,Yes,"The site is allocated by the Local Plan for mixed-use development. Allocated as a residential-led scheme with potential for other uses, such as offices, leisure and small-scale retail.",12/12/2017,,
http://opendatacommunities.org/id/district-council/east-cambridgeshire,,BLR1034,"Waitrose Car Park area, Brays Lane, Ely, CB7 4QJ",554373.4866,280486.2125,https://www.eastcambs.gov.uk/sites/default/files/BLR1034%20-%20Waitrose%20Car%20Park%2C%20Ely.pdf,,not owned by a public authority,,not permissioned,,,,,20,20,Yes,Land allocated in adopted 2015 Local Plan,12/11/2019,,
http://opendatacommunities.org/id/district-council/east-cambridgeshire,,BLR1036,Alexander House 38 Forehill Ely Cambridgeshire,554406.9108,280177.825,https://www.eastcambs.gov.uk/sites/default/files/BLR1036%20-%20%2038%20Forehill%2C%20Ely.pdf,0.1454,not owned by a public authority,,permissioned,full planning permission,31/05/2018,https://pa.eastcambs.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=P72ILDGG0CS00,,20,20,Yes,,12/11/2019,,
