OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,39220,651 Stafford Road Wolverhampton West Midlands WV10 6QG,-2.127437,52.627378,,0.03,,,,,,16/00709/FUL,,,,,2017-01-01,,
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,39200,National Childrens Home 83 Compton Road Wolverhampton West Midlands WV3 9QH,-2.154522,52.586116,,0.2,,,permissioned,,,16/00379/FUL,,,,,2017-01-01,,
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,39170,73 Bellamy Lane Wolverhampton WV11 1LH,-2.085117,52.60823,,0.04,,,permissioned,,,17/00219/FUL,,,,,2017-01-01,,
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,39140,Primeco Limited 66-70 Lichfield Street City Centre Wolverhampton West Midlands WV1 1DB,-2.124547,52.586464,,0.1,,,permissioned,,,16/01046/FUL  18/00929/RC,,,,,2017-01-01,,
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,39110,138 Penn Road Wolverhampton WV3 0DZ,-2.138073,52.574028,,0.03,,,,,,16/00895/FUL,,,,,2017-01-01,,
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,39070,Little Orchard Perton Road Wolverhampton West Midlands WV6 8DP,-2.193156,52.587279,,0.37,,,permissioned,,,16/00353/FUL,,,,,2017-01-01,,
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,39050,10 Lever Street Wolverhampton West Midlands WV2 1AL,-2.123176,52.579415,,0.01,,,permissioned,,,17/00199/FUL,,,,,2017-01-01,,
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,39030,38 Rupert Street Wolverhampton West Midlands WV3 9NS,-2.147562,52.587462,,0.057,,,,,,16/00193/FUL,,,,,2017-01-01,,
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,39020,Flat 1 110 Hurst Road Lanesfield Wolverhampton West Midlands WV14 9EU,-2.104266,52.546311,,0.03,,,permissioned,,,16/00390/FUL,,,,,2017-01-01,,
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,39010,Bramerton Childrens Residential Home 17 Bramerton Close Wolverhampton West Midlands WV11 1RT,-2.098782,52.601993,,0.04,,,permissioned,,,16/00928/FUL,,,,,2017-01-01,,
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,39000,The Former British Legion Club Penn Road Wolverhampton West Midlands WV4 5LZ,-2.169222,52.555193,,0.4,,,permissioned,,,16/01068/FUL,,,,,2017-01-01,,
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,38990,The Otter And Vixen Old Fallings Lane Wolverhampton West Midlands WV10 8BN,-2.104945,52.610105,,0.246,,,pending decision,,,16/01004/OUT,,,,,2017-01-01,,
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,38970,"Land adj 12 Lloyd Hill, Lower Penn",-2.171041,52.555667,,0.1,,,,,,16/00884/FUL,,,,,2017-01-01,,
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,38960,Northwood Park Lodge Northwood Park Road Wolverhampton West Midlands WV10 8EU,-2.116343,52.623627,,0.05,,,permissioned,,,17/00105/FUL,,,,,2017-01-01,,
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,38950,133 Park Street South Wolverhampton West Midlands WV2 3JF,-2.131722,52.568325,,0.02,,,permissioned,,,16/00897/FUL,,,,,2017-01-01,,
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,38940,368-370 Dudley Road Wolverhampton WV2 3AY,-2.12505,52.570516,,0.04,,,permissioned,,,17/00944/FUL,,,,,2017-01-01,,
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,38930,Upper Floors 27 And 28 Market Street Wolverhampton West Midlands WV1 3AG,-2.125991,52.585159,,0.02,,,permissioned,,,16/00756/FUL,,,,,2017-01-01,,
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,38920,23 Chetwynd Road Wolverhampton West Midlands WV2 4NZ,-2.135592,52.569359,,0.02,,,permissioned,,,17/00051/FUL,,,,,2017-01-01,,
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,38910,Woodend Post Office 80 Lower Prestwood Road Wolverhampton West Midlands WV11 1JP,-2.083526,52.611113,,0.02,,,,,,16/00506/FUL,,,,,2017-01-01,,
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,38900,"Hotel rear of The Old White Rose PH, 20 Lichfield St, Bilston WV14 0EB",-2.073944,52.565585,,0.03,,,permissioned,,,16/01242/FUL,,,,,2017-01-01,,
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,38890,1-3 St Johns Street Wolverhampton WV1 3NS,-2.129287,52.584292,,0.01,,,permissioned,,,17/00064/FUL,,,,,2017-01-01,,
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,38880,"Land North And South Of Lane Street, Bradley WV14 8UP",-2.075184,52.55475,,0.392,,,permissioned,,,16/00812/OUT 17/01448/REM  19/00069/FUL,,,,,2017-01-01,,
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,38870,19 Raynor Road Wolverhampton West Midlands WV10 9QY,-2.106505,52.605192,,0.05,,,permissioned,,,17/00041/FUL,,,,,2017-01-01,,
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,38860,13-15 Connaught Road Stowlawn Wolverhampton West Midlands WV14 6NU,-2.06492,52.573843,,0.05,,,permissioned,,,16/01144/FUL,,,,,2017-01-01,,
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,38830,Land North West Of Bilston Urban Village Medical Centre Bankfield Road Wolverhampton West Midlands,-2.077098,52.563181,,0.01,,,permissioned,,,16/00893/FUL,,,,,2017-01-01,,
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,38820,187 Leicester Street Wolverhampton West Midlands WV6 0PP,-2.139534,52.59326,,0.01,,,permissioned,,,16/00253/FUL,,,,,2017-01-01,,
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,38810,436 Lichfield Road Wolverhampton West Midlands WV11 3HF,-2.058254,52.607673,,0.05,,,permissioned,,,17/00057/FUL,,,,,2017-01-01,,
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,38500,"Mount Court, Mount Road",-2.183519,52.588939,,0.1,,,,,,06/0712/FP,,,,,2017-01-01,,
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,38800,5 Waterloo Road Wolverhampton WV1 4DJ,-2.1326,52.58594,,0.03,,,permissioned,,,16/01270/FUL,,,,,2017-01-01,,
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,38790,Former Wood Hayes Pub Land North Of 434 Wood End Road Wolverhampton WV11 1YG,-2.087021,52.616677,,0.122,,,,,,16/00208/FUL,,,,,2017-01-01,,
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,38780,76 Finchfield Road West Wolverhampton West Midlands WV3 8BA,-2.164356,52.579518,,0.26,,,permissioned,,,16/00153/FUL,,,,,2017-01-01,,
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,38770,Land Behind 77 To 91 D'Urberville Road Wolverhampton West Midlands,-2.105857,52.571436,,0.228,,,permissioned,,,17/00228/FUL,,,,,2017-01-01,,
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,38760,5 Grove Lane Wolverhampton West Midlands WV6 8NH,-2.181564,52.58852,,0.08,,,permissioned,,,15/01423/FUL,,,,,2017-01-01,,
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,38752,"Samson And Lion (land), Newbolt Road Wolverhampton West Midlands WV14 7NP",-2.067998,52.568202,,0.06,,,permissioned,,,15/01311/FUL  18/01316/RC,,,,,2017-01-01,,
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,38740,466 Dudley Road Wolverhampton West Midlands WV2 3AF,-2.12647,52.575023,,0.02,,,permissioned,,,16/00039/FUL,,,,,2017-01-01,,
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,38720,Building Behind 50 Lichfield Street Wheelers Fold Wolverhampton West Midlands,-2.125992,52.586323,,0.01,,,permissioned,,,16/00088/FUL,,,,,2017-01-01,,
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,38710,"The Angel Car Park, High Street, Wednesfield",-2.082691,52.600176,,0.05,,,permissioned,,,16/00061/FUL,,,,,2017-01-01,,
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,38690,88A Great Brickkiln Street Wolverhampton WV3 0PU,-2.141449,52.581443,,0.02,,,permissioned,,,16/01183/PAOCOU  18/01483/FUL,,,,,2017-01-01,,
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,38680,Martin And Co 11 Waterloo Road Wolverhampton West Midlands WV1 4DJ,-2.132699,52.586232,,0.06,,,permissioned,,,16/01151/PAOCOU,,,,,2017-01-01,,
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,38670,29 Vicarage Road All Saints Wolverhampton WV2 1BZ,-2.121381,52.579784,,0.006,,,,,,17/00055/PAOCOU,,,,,2017-01-01,,
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,38660,Coniston House Chapel Ash Wolverhampton WV3 0UD,-2.135408,52.584447,,0.159,,,,,,17/00058/PAOCOU,,,,,2017-01-01,,
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,38650,25 Waterloo Road Wolverhampton WV1 4DJ,-2.132892,52.586793,,0.027,,,permissioned,,,19/00180/PACOU,,,,,2017-01-01,,
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,38640,Whiteheads Building 26A Snow Hill Wolverhampton,-2.125687,52.581999,,0.03,,,,,,16/01312/PAOCOU,,,,,2017-01-01,,
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,38630,5 StOther Commitmentkwell Road,-2.166281,52.601047,,0.44,,,,,,15/00289/FUL,,,,,2017-01-01,,
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,38620,Land rear of 45 Rookery Road,-2.100247,52.553124,,0.47,,,permissioned,,,14/01292/OUT 17/01495/FUL  19/00106/FUL,,,,,2017-01-01,,
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,38590,"31 Lichfield Street, Bilston",-2.073943,52.566332,,0.03,,,,,,16/00333/FUL,,,,,2017-01-01,,
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,38570,125 Parkfield Road,-2.109647,52.566987,,0.08,,,,,,16/0061/FUL,,,,,2017-01-01,,
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,38560,Land adj 31 Coalway Road,-2.147539,52.568825,,0.25,,,,,,16/00273/FUL,,,,,2017-01-01,,
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,38550,109 Warstones Road,-2.166616,52.564898,,0.02,,,,,,15/01450/FUL,,,,,2017-01-01,,
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,38540,3 Waterloo Road,-2.132291,52.585987,,0.01,,,,,,15/00972/FUL,,,,,2017-01-01,,
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,38610,Land corner of Stafford St and Bone Mill Lane WV1 1NT,-2.127242,52.595584,,0.61,,,permissioned,,,16/00861/FUL 18/01295/RC,,,,,2017-01-01,,
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,38580,"Corpus Christi RC Church, Griffiths Drive",-2.056567,52.614149,,0.01,,,,,,None,,,,,2017-01-01,,
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,38510,6-7 Victoria Passage,-2.130221,52.584533,,0.1,,,,,,None,,,,,2017-01-01,,
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,38520,"43 Lichfield Road, Wednesfield",-2.079866,52.602386,,0.1,,,,,,None,,,,,2017-01-01,,
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,D80,"Oxley Moor House and Oxley Day Centre, Probert Road, WV10 6UF",-2.132847,52.618484,,0.865,,,,,,,,,,,2017-01-01,,
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,D78,"Stowheath Day/Childrens Centres, Stowheath Lane, WV1 2TW",-2.09522,52.574785,,1.134,,,,,,,,,,,2017-01-01,,
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,D76,"Fmr Warstones Resource Centre, Warstones Drive, WV4 4PG",-2.170776,52.568605,,0.42,,,,,,,,,,,2017-01-01,,
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,D75,"Fmr Merry Hill House, Langley Road, WV4 4YT",-2.173262,52.570669,,0.36,,,,,,,,,,,2017-01-01,,
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,D74,"Fmr Nelson Mandela House, Whitburn Close",-2.146569,52.622999,,0.6,,,,,,,,,,,2017-01-01,,
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,D73,"Fmr Woden Community Resource Centre, Vicarage Road",-2.092214,52.604571,,0.45,,,,,,,,,,,2017-01-01,,
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,D70,Garage Site 1-7 Townson Road,-2.059917,52.612197,,0.07,,,,,,,,,,,2017-01-01,,
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,D69,Garage Site 94-96 Batmans Hill Road,-2.068707,52.548149,,0.06,,,,,,,,,,,2017-01-01,,
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,D68,17 Ryan Avenue,-2.05575,52.610877,,0.07,,,,,,,,,,,2017-01-01,,
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,D67,Land rear of 31-37 Cavendish Road,-2.089805,52.581819,,0.12,,,,,,,,,,,2017-01-01,,
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,39470,Hylstone Crescent,-2.07621,52.605948,,0.15,,,permissioned,,,18/00114/FUL,,,,,2017-01-01,,
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,39390,Fmr Garages rear 52-64 Foster Road,-2.11595,52.607444,,0.15,,,permissioned,,,18/00159/FUL,,,,,2017-01-01,,
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,39450,"Garages behind 23-33 Dereham Walk, Wilkinson Avenue",-2.069347,52.552436,,0.09,,,permissioned,,,18/00112/FUL,,,,,2017-01-01,,
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,D59,Park View Road,-2.083704,52.578974,,0.11,,,,,,,,,,,2017-01-01,,
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,39410,Garages 64-65 Fairway Green (Site A),-2.080392,52.575281,,0.05,,,permissioned,,,18/00149/FUL,,,,,2017-01-01,,
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,39460,Garage r/o 23 Whiston Avenue,-2.057744,52.61111,,0.1,,,permissioned,,,18/00113/FUL,,,,,2017-01-01,,
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,39400,Land adj 17 Moat Green Avenue,-2.073527,52.60871,,0.2,,,permissioned,,,18/00160/FUL,,,,,2017-01-01,,
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,39380,Fmr Garages rear 3-9 Abingdon Road (Site B) WV1 2PP,-2.091966,52.585108,,0.06,,,permissioned,,,18/00150/FUL,,,,,2017-01-01,,
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,D51,Abingdon Road Site A (Garage site r/o 19-21),-2.090387,52.585379,,0.09,,,,,,,,,,,2017-01-01,,
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,39510,Land adj Westcroft Avenue WV10 8NH,-2.09821,52.618284,,0.31,,,permissioned,,,18/00110/FUL,,,,,2017-01-01,,
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,D49,Land at Marchant Road,-2.083443,52.573616,,0.01,,,,,,,,,,,2017-01-01,,
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,39500,Garages adj 12 Anslow Gardens WV11 2LL,-2.064014,52.616779,,0.1,,,,,,17/00520/FUL,,,,,2017-01-01,,
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,39480,Land adj 40 Wolverhampton Road,-2.090679,52.597758,,0.2,,,permissioned,,,17/00573/FUL,,,,,2017-01-01,,
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,39430,Land adj 18-20 Peach Road,-2.054459,52.605969,,0.04,,,,,,17/00640/FUL,,,,,2017-01-01,,
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,39420,Land rear 56-58 Peach Road,-2.055435,52.606742,,0.11,,,,,,17/00639/FUL,,,,,2017-01-01,,
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,D41,Fmr Daisy Bank Community Centre,-2.074911,52.554195,,0.48,,,,,,,,,,,2017-01-01,,
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,D39,"Fmr Bilston Tennis Club, Villiers Avenue",-2.079526,52.569789,,0.27,,,,,,,,,,,2017-01-01,,
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,39370,"Chetton Green District Office, 134-137 Chetton Green, WV10 6ER",-2.136007,52.625536,,0.04,,,,,,17/00582/FUL,,,,,2017-01-01,,
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,38751,"Samson And Lion (buildings), Newbolt Road WV14 7NP",-2.067998,52.568202,,0.104,,,permissioned,,,15/01311/FUL  18/01316/RC,,,,,2017-01-01,,
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,38601,"Former Danesmore Park Primary School, Russell Close (school buildings)",-2.059615,52.618229,,0.77,,,permissioned,,,16/01260/FUL,,,,,2017-01-01,,
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,D5a,"Northicote Secondary School, Northwood Park Road, WV10 8ER",-2.115779,52.626431,,3.14,,,,,,,,,,,2010-01-01,,
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,D20,"Beckminster House, Beckminster Road",-2.149307,52.572509,,0.86,,,,,,,,,,,2010-01-01,,
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,D33,"Former Wolverhampton Environment Centre, Westacre Crescent",-2.179092,52.582014,,0.5,,,,,,,,,,,2016-01-01,,
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,30430,Ackleton Gardens Rear of Nos 47-49 Church Road Bradmore Wolverhampton,-2.154815,52.573643,,0.2,,,,,,05/0073/OP/R,,,,,2005-01-01,,
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,40170,"Land at the rear of 58A Hollybush Lane, Penn",-2.166637,52.558749,,0.061,,,,,,03/0036/OP,,,,,2004-01-01,,
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,29880,"Land between 53 & 55 Leason Lane, The Scotlands",-2.103512,52.612023,,0.06,,,,,,04/0325/FP/R,,,,,2005-01-01,,
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,40160,"32A Laburnum Road, Stowheath.",-2.091034,52.57673,,0.03,,,permissioned,,,04/1199/OP/R   16/00722/FUL   17/01228/FUL,,,,,2005-01-01,,
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,31230,62 & 64 Villiers Avenue,-2.079398,52.57263,,0.053,,,,,,05/0954/DW/R,,,,,2006-01-01,,
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,31460,"Land adjoining 1 Norfolk Road, Pennfields",-2.145186,52.577232,,0.047,,,,,,05/2017/FP/R,,,,,2007-01-01,,
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,31730,"62/63 Worcester Street, Wolverhampton",-2.131257,52.582163,,0.016,,,permissioned,,,05/1943/FP/C,,,,,2007-01-01,,
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,33040,61 Wrottesley Road Wolverhampton West Midlands WV6 8SG,-2.180249,52.60088,,0.105,,,,,,09/00746/FUL,,,,,2009-01-01,,
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,40140,"25 Shaw Road, Blakenhall",-2.126869,52.56875,,0.07,,,,,,04/0242/FP/R,,,,,2005-01-01,,
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,40180,"Blunts Shoeshop, 5-15 Broad Street, Wolverhampton",-2.125462,52.587441,,0.04,,,permissioned,,,04/0451/FP/C    18/00239/FUL,,,,,2005-01-01,,
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,30790,102 Napier Road,-2.123763,52.571477,,0.059,,,,,,05/1747/OP/R,,,,,2006-01-01,,
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,40150,Land adjacent to 50 Jeremy Road Goldthorn Park.,-2.132796,52.562424,,0.022,,,,,,04/1188/FP/R,,,,,2005-01-01,,
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,31850,"Cornerstone Veterinary Centre, Northwood Park Road, Bushbury",-2.113012,52.624649,,0.092,,,,,,06/0978/OP/R,,,,,2007-01-01,,
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,32860,Garage Site Rear Of 104 And 106 Mount Road Lanesfield Wolverhampton West Midlands,-2.108475,52.55256,,0.054,,,,,,12/00268/FUL,,,,,2016-01-01,,
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,27430,Goldthorn Hill Pumping Station and Allotments,-2.133698,52.568185,,0.48,,,,,,08/00223/FUL,,,,,2002-01-01,,
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,32700,"Former Dale House, Showell Circus",-2.112814,52.611223,,0.35,,,,,,07/01566/OUT / SS0010,,,,,2008-01-01,,
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,33530,20 Lawley Road Wolverhampton West Midlands WV14 0NB,-2.090517,52.56995,,0.114,,,permissioned,,,16/00484/FUL,,,,,2009-01-01,,
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,32710,"New Cross Hospital, Wolverhampton Road",-2.095035,52.598383,,23.59,,,,,,08/00696/OUT,,,,,2008-01-01,,
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,33320,Land Adjacent To 1 Howard Road Britannia Road Wolverhampton West Midlands,-2.063647,52.554351,,0.061,,,,,,08/00706/FUL,,,,,2009-01-01,,
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,33500,50-52 Willenhall Road Bilston Wolverhampton West Midlands WV14 6NW,-2.065054,52.571679,,0.128,,,,,,07/01652/FUL,,,,,2009-01-01,,
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,32950,Store Adjacent 35 Claremont Road Wolverhampton West Midlands WV3 0EA,-2.142321,52.57483,,0.019,,,,,,08/00689/FUL,,,,,2009-01-01,,
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,29850,"Land between 66 & 68 Redcotts Close, The Scotlands",-2.101769,52.61153,,0.043,,,,,,04/0256/FP/R,,,,,2005-01-01,,
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,31930,99 Wellington Road Bilston,-2.08872,52.570512,,0.401,,,,,,16/00482/FUL,,,,,2007-01-01,,
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,32230,21 Lichfield Street Bilston Wolverhampton West Midlands WV14 0AG,-2.073445,52.566288,,0.033,,,,,,10/00949/EXT,,,,,2008-01-01,,
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,34470,"1 Princess Street, City Centre WV1 1HQ",-2.12587,52.585652,,0.02,,,,,,10/00226/FUL,,,,,2011-01-01,,
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,34390,"Old Vine PH, Lower Vauxhall",-2.144845,52.588426,,0.1,,,,,,09/00776/FUL,,,,,2011-01-01,,
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,34770,"Former Sons Of Rest, Hackett Close WV14 9SD",-2.104434,52.546513,,0.1,,,permissioned,,,17/01112/FUL,,,,,2011-01-01,,
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,33760,48 Bolton Road Wolverhampton West Midlands WV11 1UA,-2.081658,52.597818,,0.04,,,permissioned,,,12/01245/FUL,,,,,2010-01-01,,
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,34190,1-3 Hunter Street,-2.144747,52.594665,,0.04,,,,,,10/00008/FUL,,,,,2010-01-01,,
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,35620,"Land adjacent to and rear of 6 Bridgnorth Road, Wolverhampton, West Midlands",-2.173458,52.586653,,0.28,,,,,,11/00568/FUL,,,,,2012-01-01,,
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,,35170,"106 Rosemary Crescent West, Wolverhampton, West Midlands, WV4 5AN",-2.135598,52.56216,,0.065,,,,,,11/00736/FUL,,,,,2012-01-01,,
