OrganisationURI,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/chorley,2933,"Bank Hall, Bank Hall Drive, Bretherton",-2.81503,53.675649,https://myaccount.chorley.gov.uk/MyChorley.aspx?iv=tabs,0.26,not owned by a public authority,,permissioned,full planning permission,2013-07-23,https://planning.chorley.gov.uk/online-applications/applicationDetails.do?activeTab=externalDocuments&keyVal=KV1VPJET00O00,,,yes,"""Development of the site had not started in April 2017. The conversion of Bank Hall into 12 dwellings is expected to start in the next few months. The 23 new build dwellings are expected to commence following completion of the conversion. It is predicted that all of these dwellings will be completed in the five year period."". ""Refurbishment of Bank Hall into 12 dwellings. Enabling development is the erection of 23 dwellings on the former orchard site but this is not on brownfield land.""",2017-10-12,2017-10-12,
http://opendatacommunities.org/id/district-council/chorley,2528,"Group 1, Parcels M1 & H1a, Brookwook Way, Buckshaw",-2.613453,53.658112,https://myaccount.chorley.gov.uk/MyChorley.aspx?iv=tabs,3.49,not owned by a public authority,,pending decision,reserved matters approval,,https://planning.chorley.gov.uk/online-applications/applicationDetails.do?activeTab=externalDocuments&keyVal=OOXBB2ETMB500,,,yes,". ""Reserved matters approval for parcels M1 & H1a, including for 160 residential units & 1no. retail unit, associated infrastructure and landscaping.""",2017-10-12,2017-10-12,
http://opendatacommunities.org/id/district-council/chorley,"""HS1.21""","Group 1, Parcel H1b(ii) Euxton Lane, Buckshaw",-2.673099,53.676001,https://myaccount.chorley.gov.uk/MyChorley.aspx?iv=tabs,4.63,not owned by a public authority,,pending decision,reserved matters approval,,https://planning.chorley.gov.uk/online-applications/applicationDetails.do?activeTab=externalDocuments&keyVal=OTYICRET09U00,,,yes,"""Parcel H1b(ii) is planned to start in 2018 and 94 dwellings are estimated on this parcel (120 dwellings proposed by developer). A build out rate of 70 dwellings per annum is proposed as the affordable dwellings will be run as a separate site therefore the parcel would be completed in the five year period and has been included in the five year supply."". ""Reserved matters application for the erection of 120 no. residential dwellings (including 48 affordable dwellings) and associated landscape and highway works (Pursuant to outline permission ref: 14/00927/OUTMAJ).""",2017-10-12,2017-10-12,
http://opendatacommunities.org/id/district-council/chorley,"""HS1.21""","Group 1, Parcel H1b(i) Euxton Lane, Buckshaw",-2.669526,53.675024,https://myaccount.chorley.gov.uk/MyChorley.aspx?iv=tabs,2.3,not owned by a public authority,,permissioned,outline planning permission,2012-12-22,https://planning.chorley.gov.uk/online-applications/applicationDetails.do?activeTab=externalDocuments&keyVal=K5WCQQET04900,,,yes,"""Parcel H1b(i) is planned to start in 2018/19 and 84 dwellings are estimated on this parcel (130 dwellings proposed by developer). A build out rate of 40 dwellings per annum is proposed therefore the parcel would be completed in the five year period and has been included in the five year supply."". ""Outline planning application for the redevelopment of land at Group 1 for mixed use development (parcels without reserved matters).""",2017-10-12,2017-10-12,
http://opendatacommunities.org/id/district-council/chorley,2529,"Parcel H1c, Group 1, Euxton Lane, Buckshaw",-2.669559,53.676156,https://myaccount.chorley.gov.uk/MyChorley.aspx?iv=tabs,2.15,not owned by a public authority,,permissioned,reserved matters approval,2017-01-25,https://planning.chorley.gov.uk/online-applications/applicationDetails.do?activeTab=externalDocuments&keyVal=OFM4KRETME300,,,yes,"""138 dwellings left to be built at April 2017, 39 of which were under construction. An email from the developer states that this parcel is likely to be completed by 2020/21 therefore all dwellings have been included in the five year supply."". ""Reserved matters application pursuant to outline planning permission 14/00927/OUTMAJ for the erection of 166 no. dwellings.""",2017-10-12,2017-10-12,
http://opendatacommunities.org/id/district-council/chorley,2525,"Talbot Mill, Froom Street, Chorley",-2.632376,53.649618,https://myaccount.chorley.gov.uk/MyChorley.aspx?iv=tabs,4.44,not owned by a public authority,,permissioned,full planning permission,2012-01-19,https://planning.chorley.gov.uk/online-applications/applicationDetails.do?activeTab=externalDocuments&keyVal=LS6C4CET00O00,,,,"""Land remediation and contamination works started in 2015 however construction of the dwellings has not yet started. An email from the applicant states that terms have been agreed with a housebuilder and construction of the dwellings is expected to start around April 2018. Assuming a completion rate of 30 dwellings per annum, 120 dwellings would be completed in the five year period."". ""Erection of 149 dwellings""",2017-10-12,2017-10-12,
http://opendatacommunities.org/id/district-council/chorley,2613,"The Eagle and Child Hotel, 20 Pall Mall, Chorley",-2.632846,53.655737,https://myaccount.chorley.gov.uk/MyChorley.aspx?iv=tabs,0.1,not owned by a public authority,,permissioned,full planning permission,2016-02-19,https://planning.chorley.gov.uk/online-applications/applicationDetails.do?activeTab=externalDocuments&keyVal=NN3IK4ET05O00,,,yes,"""Development of the site had not started in April 2017. An email from the developer states that they are hoping to commence this site by the end of 2017 with completion expected by the end of 2018. However there are still some highways issues that need resolving, if these are not resolved by the end of the year this site will be put on hold and another site will be developed instead. This site would then commence following completion of the other site. In either case it is predicted that all of these dwellings will be completed in the five year period."". ""Demolition of public house and caf´┐Ż and erection of retail units and 14 flats.""",2017-10-12,2017-10-12,
http://opendatacommunities.org/id/district-council/chorley,3184,"Lingmell House, Water Street, Chorley, PR7 1EJ",-2.638571,53.706148,https://myaccount.chorley.gov.uk/MyChorley.aspx?iv=tabs,0.3,not owned by a public authority,,permissioned,full planning permission,2016-10-14,https://planning.chorley.gov.uk/online-applications/applicationDetails.do?activeTab=externalDocuments&keyVal=OBT39KETGO000,,,yes,"""Development of the site had not started in April 2017. It is predicted that all of these dwellings will be completed in the five year period."". ""Prior approval for change to use of offices to 29 appartments and erection of 4 apartments.""",2017-10-12,2017-10-12,
http://opendatacommunities.org/id/district-council/chorley,2956,"Land West of Coppull Enterprise Centre, Mill Lane, Coppull",-2.662791,53.627783,https://myaccount.chorley.gov.uk/MyChorley.aspx?iv=tabs,2.22,not owned by a public authority,,not permissioned,,2015-09-09,https://planning.chorley.gov.uk/online-applications/applicationDetails.do?activeTab=externalDocuments&keyVal=N8CQ06ET4F000,,,yes,"""A planning application is currently under consideration for the development of 75 dwellings on the site. It is expected to be approved subject to a s106 agreement being agreed. The developer has indicated that development will commence by the end of the year subject to the planning application being approved. It is predicted that all of these dwellings will be completed in the five year period."". ""Detailed planning consent for the erection of 75 dwellings with associated access arrangements at land adjacent to Coppull Enterprise Centre, Chorley""",2017-10-12,2017-10-12,
http://opendatacommunities.org/id/district-council/chorley,3124,"The Mill Hotel, Moor Road, Croston",-2.752891,53.66563,https://myaccount.chorley.gov.uk/MyChorley.aspx?iv=tabs,0.9,not owned by a public authority,,permissioned,outline planning permission,2015-12-17,https://planning.chorley.gov.uk/online-applications/applicationDetails.do?activeTab=externalDocuments&keyVal=N875YOET4F000,4,7,,"""Outline planning permission granted  2017-02-10 for erection of 4 detatched dwellings."". ""Demolition of hotel and restaurant and erection of 7 dwellings.""",2017-10-12,2017-10-12,
