entry-date,organisation,site,site-address,site-plan-url,deliverable,ownership,planning-permission-status,planning-permission-type,hazardous-substances,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,notes,resource
2017-12-22,local-authority-eng:NTY,1,"Hadrian Road (land south of Metro line), Wallsend",http://my.northtyneside.gov.uk/category/1134/housing-and-employment,,mixed ownership,not permissioned,,,54.991606,-1.517189,1.15,,,2017-12-22,,,1996522cde0071e84c990ff5d4c8b2f9d7e04b31b0ac7da52df814dd7ad756b2
2017-12-22,local-authority-eng:NTY,2,"Cedar Grove Block, High Street East, Wallsend",http://my.northtyneside.gov.uk/category/1134/housing-and-employment,,mixed ownership,not permissioned,,,54.991863,-1.520703,0.7,19,32,2017-12-22,,,1996522cde0071e84c990ff5d4c8b2f9d7e04b31b0ac7da52df814dd7ad756b2
2017-12-22,local-authority-eng:NTY,38,"Langdale Centre, Langdale Gardens, Howdon",http://my.northtyneside.gov.uk/category/1134/housing-and-employment,,owned by a public authority,not permissioned,,,55.006436,-1.497827,1.43,,,2017-12-22,,,1996522cde0071e84c990ff5d4c8b2f9d7e04b31b0ac7da52df814dd7ad756b2
2017-12-22,local-authority-eng:NTY,48,"Land at Martin Road, Howdon",http://my.northtyneside.gov.uk/category/1134/housing-and-employment,,not owned by a public authority,not permissioned,,,54.994691,-1.502084,0.12,,,2017-12-22,,,1996522cde0071e84c990ff5d4c8b2f9d7e04b31b0ac7da52df814dd7ad756b2
2017-12-22,local-authority-eng:NTY,58,"Howdon Green, Willington Quay",http://my.northtyneside.gov.uk/category/1134/housing-and-employment,,not owned by a public authority,permissioned,outline planning permission,,54.992917,-1.490384,3.54,,,2017-12-22,,. Residential development for 83 dwellings and details of proposed access,1996522cde0071e84c990ff5d4c8b2f9d7e04b31b0ac7da52df814dd7ad756b2
2017-12-22,local-authority-eng:NTY,63,"West Chirton South, Norham Road, North Shields",http://my.northtyneside.gov.uk/category/1134/housing-and-employment,yes,mixed ownership,pending decision,outline planning permission,,55.008186,-1.482154,28.95,,,2017-12-22,,. Outline planning permission for the demolition existing buildings and redevelopment of the site for up to 400 residential dwellings including access.,1996522cde0071e84c990ff5d4c8b2f9d7e04b31b0ac7da52df814dd7ad756b2
2017-12-22,local-authority-eng:NTY,66,Backworth Business Park,http://my.northtyneside.gov.uk/category/1134/housing-and-employment,yes,mixed ownership,not permissioned,,,55.040586,-1.52527,4.73,,,2017-12-22,,,1996522cde0071e84c990ff5d4c8b2f9d7e04b31b0ac7da52df814dd7ad756b2
2017-12-22,local-authority-eng:NTY,67,"Foxhunters Industrial Estate, Hillheads Road, Whitley Bay",http://my.northtyneside.gov.uk/category/1134/housing-and-employment,,mixed ownership,not permissioned,,,55.033633,-1.454978,2.72,,,2017-12-22,,,1996522cde0071e84c990ff5d4c8b2f9d7e04b31b0ac7da52df814dd7ad756b2
2017-12-22,local-authority-eng:NTY,79,"201-225 High Street East, Wallsend",http://my.northtyneside.gov.uk/category/1134/housing-and-employment,,not owned by a public authority,not permissioned,,,54.992326,-1.52648,0.16,,,2017-12-22,,,1996522cde0071e84c990ff5d4c8b2f9d7e04b31b0ac7da52df814dd7ad756b2
2017-12-22,local-authority-eng:NTY,81,"Forest Hall Delivery Office, Station Road, Forest Hall",http://my.northtyneside.gov.uk/category/1134/housing-and-employment,,not owned by a public authority,not permissioned,,,55.018262,-1.568041,0.16,,,2017-12-22,,,1996522cde0071e84c990ff5d4c8b2f9d7e04b31b0ac7da52df814dd7ad756b2
2017-12-22,local-authority-eng:NTY,83,"Tynemouth Jubilee Infirmary, Hawkey's Lane, North Shields",http://my.northtyneside.gov.uk/category/1134/housing-and-employment,,owned by a public authority,not permissioned,,,55.010876,-1.456131,1.48,,,2017-12-22,,,1996522cde0071e84c990ff5d4c8b2f9d7e04b31b0ac7da52df814dd7ad756b2
2017-12-22,local-authority-eng:NTY,85,"Land at 26-37 Clive Street, North Shields",http://my.northtyneside.gov.uk/category/1134/housing-and-employment,,not owned by a public authority,not permissioned,,,55.004944,-1.443907,0.3,,,2017-12-22,,,1996522cde0071e84c990ff5d4c8b2f9d7e04b31b0ac7da52df814dd7ad756b2
2017-12-22,local-authority-eng:NTY,91,"Percy Main Bus Depot, Norham Road, North Shields",http://my.northtyneside.gov.uk/category/1134/housing-and-employment,,not owned by a public authority,not permissioned,,,55.00424,-1.477749,0.45,,,2017-12-22,,,1996522cde0071e84c990ff5d4c8b2f9d7e04b31b0ac7da52df814dd7ad756b2
2017-12-22,local-authority-eng:NTY,95,"Grieves Row, Dudley",http://my.northtyneside.gov.uk/category/1134/housing-and-employment,yes,not owned by a public authority,not permissioned,,,55.058736,-1.594314,1.94,53,88,2017-12-22,,,1996522cde0071e84c990ff5d4c8b2f9d7e04b31b0ac7da52df814dd7ad756b2
2017-12-22,local-authority-eng:NTY,112,"Fenwick's Pit, East Holywell",http://my.northtyneside.gov.uk/category/1134/housing-and-employment,yes,not owned by a public authority,permissioned,full planning permission,,55.050002,-1.513357,4.43,,,2017-12-22,,. Residential development for 18 dwellings,1996522cde0071e84c990ff5d4c8b2f9d7e04b31b0ac7da52df814dd7ad756b2
2017-12-22,local-authority-eng:NTY,116,"Former Grange Interiors Building, Bird Street, North Shields",http://my.northtyneside.gov.uk/category/1134/housing-and-employment,yes,mixed ownership,not permissioned,,,55.011126,-1.437848,0.54,,,2017-12-22,,. Pending decision on outline application with all matters reserved for the development of 35no. residential units,1996522cde0071e84c990ff5d4c8b2f9d7e04b31b0ac7da52df814dd7ad756b2
2017-12-22,local-authority-eng:NTY,162,"Land at Rising Sun adjacent to Sports Ground, Kings Road North, Wallsend",http://my.northtyneside.gov.uk/category/1134/housing-and-employment,,owned by a public authority,not permissioned,,,55.006529,-1.532317,0.23,,,2017-12-22,,,1996522cde0071e84c990ff5d4c8b2f9d7e04b31b0ac7da52df814dd7ad756b2
2017-12-22,local-authority-eng:NTY,198,"Land at Coble Dene, Royal Quays, North Shields",http://my.northtyneside.gov.uk/category/1134/housing-and-employment,,owned by a public authority,not permissioned,,,54.995014,-1.457862,0.24,,,2017-12-22,,,1996522cde0071e84c990ff5d4c8b2f9d7e04b31b0ac7da52df814dd7ad756b2
