entry-date,organisation,site,site-address,site-plan-url,deliverable,ownership,planning-permission-status,planning-permission-type,hazardous-substances,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,notes,resource
2019-11-01,local-authority-eng:CAN,R20,"Land at end of Wharf Road, Rugeley",http://cannockchase.addresscafe.com/app/exploreit/,,owned by a public authority,permissioned,outline planning permission,,52.753566,-1.935196,1.06,32,32,2017-09-01,,"CH/15/0084 is outline planning permission for the erection of 72 dwellings (joint application with site R16), granted May 2015. Joint ventures between Cannock Chase Council and Staffs County Council. Liaising with potential developers on scheme which will require new planning application.",a42627cfea482a8ed81312034f8a6af8e4147bea6e1fac026e70619e2ecbd732
2019-11-01,local-authority-eng:CAN,C422 (b),"Blocks C-D Beecroft Court, Beecroft Road, Cannock",http://cannockchase.addresscafe.com/app/exploreit/,yes,not owned by a public authority,permissioned,full planning permission,,52.692972,-2.027033,0.19,22,22,2017-09-01,,"CH/17/113 is prior approval for the change of use from offices to 60 apartments.  Two blocks of 40 flats have been completed (Site C422(a)).  Site C422(b) is for the outstanding 20 units.  Developer is site owner and advises that 12 units to be completed in short term.  10 units still occupied by office tenants but to be developed once vacated (Part 2 in 6-15 year supply).  CH/18/359 is prior pproval applications for the proposed change of use of lower ground floor of Block D from (B1 Office) into 2no. apartments, not yet determined",a42627cfea482a8ed81312034f8a6af8e4147bea6e1fac026e70619e2ecbd732
2019-11-01,local-authority-eng:CAN,C31,"Land adjacent to 67 McGhie Street, Hednesford (formerly adjacent to no. 73)",http://cannockchase.addresscafe.com/app/exploreit/,yes,not owned by a public authority,permissioned,full planning permission,,52.712258,-2.003836,0.24,6,6,2017-09-01,,"CH/17/004 is full planning permission for the erection of 6 bungalows, granted March 2017.  5 completions to date.",a42627cfea482a8ed81312034f8a6af8e4147bea6e1fac026e70619e2ecbd732
2019-11-01,local-authority-eng:CAN,C343,"Garage Court, Land at Hannaford Way, Cannock",http://cannockchase.addresscafe.com/app/exploreit/,yes,owned by a public authority,permissioned,full planning permission,,52.694646,-2.018941,0.2,6,6,2017-09-01,,"CH/16/243 is full planning permission for the erection of 3 houses and 3 bungalows, granted November 2016.  Development has commenced.",a42627cfea482a8ed81312034f8a6af8e4147bea6e1fac026e70619e2ecbd732
2019-11-01,local-authority-eng:CAN,C349,"1-3B Mill Street, Cannock",http://cannockchase.addresscafe.com/app/exploreit/,,not owned by a public authority,not permissioned,,,52.688387,-2.028865,0.05,8,8,2017-09-01,,"CH/14/0243 is prior approval for change of use of first and second floors from B1 office up to 8 dwellings, granted September 2014. Within Conservation Area - adjacent to listed building.  Recently expired.",a42627cfea482a8ed81312034f8a6af8e4147bea6e1fac026e70619e2ecbd732
2019-11-01,local-authority-eng:CAN,C408,"Balfour House, High Green, Cannock",http://cannockchase.addresscafe.com/app/exploreit/,yes,not owned by a public authority,permissioned,full planning permission,,52.690121,-2.032905,0.08,9,9,2017-09-01,,"CH/16/214 is full planning permission for the conservation of offices to 9no apartments, granted September 2016.",a42627cfea482a8ed81312034f8a6af8e4147bea6e1fac026e70619e2ecbd732
2019-11-01,local-authority-eng:CAN,C417,"Land to the rear of 6 Mill Street, Cannock",http://cannockchase.addresscafe.com/app/exploreit/,yes,not owned by a public authority,permissioned,full planning permission,,52.687893,-2.027918,0.09,5,5,2017-09-01,,"CH/16/269 is full planning permission for the erection of 5 apartments, granted April 2017.",a42627cfea482a8ed81312034f8a6af8e4147bea6e1fac026e70619e2ecbd732
2019-11-01,local-authority-eng:CAN,C424,"1-3 Walsall Road, Cannock",http://cannockchase.addresscafe.com/app/exploreit/,yes,not owned by a public authority,permissioned,full planning permission,,52.687974,-2.028584,0.01,6,6,2017-09-01,,"CH/16/443 is prior approval for the change of use from offices to 6 studio flats, granted January 2017.",a42627cfea482a8ed81312034f8a6af8e4147bea6e1fac026e70619e2ecbd732
2019-11-01,local-authority-eng:CAN,C427,"249 Hednesford Road, Heath Hayes, Cannock",http://cannockchase.addresscafe.com/app/exploreit/,yes,not owned by a public authority,permissioned,full planning permission,,52.692876,-1.988653,0.13,8,8,2017-09-01,,"CH/17/002 is full planning permission for the erection of 6 detached dwellings and 2 semi-detached dwellings, granted April 2017.",a42627cfea482a8ed81312034f8a6af8e4147bea6e1fac026e70619e2ecbd732
2019-11-01,local-authority-eng:CAN,R136,"37 Bower Lane, Rugeley",http://cannockchase.addresscafe.com/app/exploreit/,yes,not owned by a public authority,permissioned,full planning permission,,52.771157,-1.950926,0.16,5,5,2017-09-01,,CH/15/0205 is full planning permission for the demolition of existing dwelling and erection of 6 dwellings (5 net dwellings) granted August 2016.,a42627cfea482a8ed81312034f8a6af8e4147bea6e1fac026e70619e2ecbd732
2019-11-01,local-authority-eng:CAN,R148,"9 Wolseley Road, Rugeley",http://cannockchase.addresscafe.com/app/exploreit/,yes,not owned by a public authority,permissioned,full planning permission,,52.763814,-1.936544,0.08,7,7,2017-09-01,,"CH/16/342 is full planning permission for the change of use of a former day care centre and cottage to 7 apartments and cottage, granted March 2017.  Development has commenced.",a42627cfea482a8ed81312034f8a6af8e4147bea6e1fac026e70619e2ecbd732
2019-11-01,local-authority-eng:CAN,C296,"The Lamb Public House, John Street, Wimblebury",http://cannockchase.addresscafe.com/app/exploreit/,yes,not owned by a public authority,permissioned,full planning permission,,52.700102,-1.977671,0.1,9,9,2017-09-01,,"CH/11/0417 is full planning permission for the conversion of the public house into 7 flats, granted August 2012. CH/15/0421 is permission for the change of use of additional area to 2 further flats, granted November 2016.  Development has commenced.",a42627cfea482a8ed81312034f8a6af8e4147bea6e1fac026e70619e2ecbd732
2019-11-01,local-authority-eng:CAN,C382,"44 Watling Street, Bridgtown, Cannock",http://cannockchase.addresscafe.com/app/exploreit/,yes,not owned by a public authority,permissioned,full planning permission,,52.673519,-2.02643,0.14,9,9,2017-09-01,,"CH/15/0377 is full planning permission for the erection 9 apartments, granted June 2016.  1 completion to date.",a42627cfea482a8ed81312034f8a6af8e4147bea6e1fac026e70619e2ecbd732
2019-11-01,local-authority-eng:CAN,R104,"Libby's 45 Bow Street, Rugeley",http://cannockchase.addresscafe.com/app/exploreit/,yes,not owned by a public authority,permissioned,full planning permission,,52.760291,-1.937853,0.03,8,8,2017-09-01,,"CH/13/0317 is full planning permission for the conservation of the building into 2 houses and 6 flats, granted May 2015.  1 completion to date.",a42627cfea482a8ed81312034f8a6af8e4147bea6e1fac026e70619e2ecbd732
2019-11-01,local-authority-eng:CAN,C35,"172 & 174 Belt Road, Chadsmoor",http://cannockchase.addresscafe.com/app/exploreit/,yes,not owned by a public authority,permissioned,full planning permission,,52.712058,-2.021628,0.1,6,6,2017-09-01,,"CH/17/399 is full planning permission for the erection of 6no. Apartments, granted January 2018.",a42627cfea482a8ed81312034f8a6af8e4147bea6e1fac026e70619e2ecbd732
2019-11-01,local-authority-eng:CAN,C353,"256 Walsall Road, Bridgtown, Cannock",http://cannockchase.addresscafe.com/app/exploreit/,yes,not owned by a public authority,not permissioned,,,52.674832,-2.025528,0.07,9,9,2017-09-01,,"CH/14/0344 is outline planning permission for the erection of a block of 9no. 1 bedroom flats, granted May 2015- now expired.",a42627cfea482a8ed81312034f8a6af8e4147bea6e1fac026e70619e2ecbd732
2019-11-01,local-authority-eng:CAN,C384,"Land to the rear of 77 Old Fallow Road, Cannock",http://cannockchase.addresscafe.com/app/exploreit/,yes,not owned by a public authority,permissioned,outline planning permission,,52.697872,-2.024624,0.25,5,5,2017-09-01,,"CH/15/0410 is outline planning permission for the erection of 5 houses and demolition of existing industrial buildings, granted June 2016.",a42627cfea482a8ed81312034f8a6af8e4147bea6e1fac026e70619e2ecbd732
2019-11-01,local-authority-eng:CAN,C396,"Union Works, Union Street, Cannock",http://cannockchase.addresscafe.com/app/exploreit/,yes,not owned by a public authority,permissioned,full planning permission,,52.674454,-2.025735,0.06,6,6,2017-09-01,,"CH/17/247 is full planning permission for the erection of one block of 6no. 2 bedroom apartments, granted September 2017.",a42627cfea482a8ed81312034f8a6af8e4147bea6e1fac026e70619e2ecbd732
2019-11-01,local-authority-eng:CAN,C423,"5-7 Broad Street, Bridgtown, Cannock",http://cannockchase.addresscafe.com/app/exploreit/,yes,not owned by a public authority,permissioned,outline planning permission,,52.675424,-2.029625,0.05,6,6,2017-09-01,,"CH/16/384 is an outline planning application for the demolition of 2 dwellings and the erection of an apartment block, consisting of 8 dwellings - granted May 2017. 6 net dwellings.",a42627cfea482a8ed81312034f8a6af8e4147bea6e1fac026e70619e2ecbd732
2019-11-01,local-authority-eng:CAN,C63,"Land adjacent and to the rear of 419-435, Cannock Road, Hednesford",http://cannockchase.addresscafe.com/app/exploreit/,,not owned by a public authority,not permissioned,,,52.710146,-2.003495,0.3,25,25,2017-09-01,,CH/08/0165 is full planning permission for 25 flats and 2 bungalows. Application has expired. Site owner still wishes to take site forward for residential development. Site identified in Hednesford Neighbourhood Plan for retirement housing provision (potential C3 use class as independent apartments). Potential for site area to expand to adjacent land under same land ownership and for capacity to therefore increase as per Hednesford Neighbourhood Plan allocation. SHLAA site reflects previous planning consent area only at present.,a42627cfea482a8ed81312034f8a6af8e4147bea6e1fac026e70619e2ecbd732
2019-11-01,local-authority-eng:CAN,C75,"Former club at end of Arthur Street, Wimblebury, Cannock",http://cannockchase.addresscafe.com/app/exploreit/,yes,not owned by a public authority,permissioned,full planning permission,,52.700166,-1.980897,0.24,18,18,2017-09-01,,"CH/17/035 is full planning permission for the erection of 18no. Flats, granted May 2017.  Development has commenced.",a42627cfea482a8ed81312034f8a6af8e4147bea6e1fac026e70619e2ecbd732
2019-11-01,local-authority-eng:CAN,C80,"Land opposite Keys Park football ground, Keys Park Road, Hednesford",http://cannockchase.addresscafe.com/app/exploreit/,yes,not owned by a public authority,permissioned,full planning permission,,52.697371,-1.990413,5.3,119,119,2017-09-01,,"CH/17/236 is full planning permission for the erection of 119no. Dwellings including 21no. Affordable dwellings, open space and associated roads and parking, granted March 2018. Due to commence 2018. Site area circa 5.3ha. Developable area is 4.2ha.  1 completion to date.",a42627cfea482a8ed81312034f8a6af8e4147bea6e1fac026e70619e2ecbd732
2019-11-01,local-authority-eng:CAN,C178,"County Grounds Depot, Cannock Road, Cannock",http://cannockchase.addresscafe.com/app/exploreit/,,owned by a public authority,not permissioned,,,52.69594,-2.022256,0.44,49,49,2017-09-01,,"Site recently subject of disposal by Staffordshire County Council as surplus to requirements.  CH/19/010 is full planning application for the construction of a three storey care home (C2) for 91 rooms.  Capacity of 49 dwellings based upon calculation specified in NPPG using the average number of adults living in households, from published census data (91 bedrooms/1.86 local ratio)",a42627cfea482a8ed81312034f8a6af8e4147bea6e1fac026e70619e2ecbd732
2019-11-01,local-authority-eng:CAN,C270,"Former Parker Hannifin Site, Walkmill Lane, Cannock",http://cannockchase.addresscafe.com/app/exploreit/,yes,owned by a public authority,permissioned,outline planning permission,,52.67366,-2.03483,3.3,116,116,2017-09-01,,"CH/17/452 is an outline planning permission including access for up to 116 dwellings, granted May 2018.  Site in process of being acquired from Homes England by private developer (Galiford Try) who intends to build out site.  Site has contamination issues from industrial legacy but has undergone remediation works in 2018 to enable development.  Reserved matters application in process of being submitted by intended developer/landowner.  Developer expects to be on site in Summer 2019.  Agreed delivery rate of circa 40dpa (development is expected to be 50% affordable with plots to be pre-sold).  Site area is 3.3ha.  Net developable area is circa 2.9ha.",a42627cfea482a8ed81312034f8a6af8e4147bea6e1fac026e70619e2ecbd732
2019-11-01,local-authority-eng:CAN,C432,"Gestamp, Wolverhampton Road/A5 Watling Street, Cannock",http://cannockchase.addresscafe.com/app/exploreit/,,not owned by a public authority,not permissioned,,,52.679753,-2.043192,5.3,185,185,2017-09-01,,"Site owners have recently confirmed relocation of the company to alternative site and plans for mixed use redevelopment of current premises. Relocation to begin mid-2017 and expected to complete by 2020.  CH/17/323 is outline planning application for the demolition of existing factory and offices and erection of up to 180 dwellings and up to 30,000 square foot employment floor space (B1(C) and B89 Use Class), access and associated works. Not yet determined. Site area is 5.3ha. Circa 4.5 net developable area.",a42627cfea482a8ed81312034f8a6af8e4147bea6e1fac026e70619e2ecbd732
2019-11-01,local-authority-eng:CAN,R9,"Aelfgar School, Taylors Lane, Rugeley",http://cannockchase.addresscafe.com/app/exploreit/,,owned by a public authority,not permissioned,,,52.762152,-1.938177,1.88,85,85,2017-09-01,,"Identified in the Rugeley TC Area Action Plan as a site for re-development as part of re-organisation of secondary school provision in Rugeley. County Council previously undertaken pre-application work for an extra care and residential scheme for circa 85 dwellings but this is no longer to be progressed.  County Council pursuing disposal, which may result in lower density scheme.  Willing to sell.  Net developable area circa 1.6ha.",a42627cfea482a8ed81312034f8a6af8e4147bea6e1fac026e70619e2ecbd732
2019-11-01,local-authority-eng:CAN,R22,"Former Exterior Profiles Ltd, Gregory Works, Armitage Road, Brereton",http://cannockchase.addresscafe.com/app/exploreit/,,not owned by a public authority,not permissioned,,,52.748099,-1.918479,0.43,23,23,2017-09-01,,"Site previously benefited from full planning permission (CH/07/0215) for demolition of the industrial unit and the erection of 18 apartments and 5 houses, granted March 2007. Landowner has expressed continued interest in taking forward redevelopment of the site in the medium term.",a42627cfea482a8ed81312034f8a6af8e4147bea6e1fac026e70619e2ecbd732
2019-11-01,local-authority-eng:CAN,R127,"Rugeley Power Station, Rugeley",http://cannockchase.addresscafe.com/app/exploreit/,,not owned by a public authority,not permissioned,,,52.75814,-1.918445,35.5,1,1,2017-09-01,,"Site area excludes greenfield land (golf course) which forms part of whole site currently being considered as part of redevelopment. Whole site totals 55ha.. Cross boundary site with Lichfield District. Recently closed power station which is in the process of being decommissioned and demolition works underway. Proposed for mixed use redevelopment. Supplementary Planning Document adopted February 2018 which identifies potential for predominately employment uses within Cannock Chase District and residential development with Lichfield District. However, work is ongoing in relation to identifying an appropriate mix of uses for the site with a planning application expected to be submitted shortly. Anticipate circa 2,300 dwellings across the whole site.  It is therefore included within the Register in recognition of the cross boundary residential development and the unknown capacities/uses within Cannock Chase District at this time.",a42627cfea482a8ed81312034f8a6af8e4147bea6e1fac026e70619e2ecbd732
2019-11-01,local-authority-eng:CAN,R139,"Heron Court, Heron Street, Rugeley",http://cannockchase.addresscafe.com/app/exploreit/,,not owned by a public authority,not permissioned,,,52.759479,-1.932327,0.15,10,10,2017-09-01,,"CH/15/0416 is outline planning application for the erection of a four storey block of 8 no. 2 bedroom apartments and a pair of 3 bed semi detached dwellings, not yet determined.",a42627cfea482a8ed81312034f8a6af8e4147bea6e1fac026e70619e2ecbd732
2019-11-01,local-authority-eng:CAN,C73,"Tennent's Bakery, Wood Lane, Hednesford",http://cannockchase.addresscafe.com/app/exploreit/,yes,not owned by a public authority,permissioned,full planning permission,,52.703529,-1.991418,0.24,8,8,2017-09-01,,"CH/17/249 is full planning permission for demolition of former bakery and the erection of 8no. dwellings, granted October 2017.",a42627cfea482a8ed81312034f8a6af8e4147bea6e1fac026e70619e2ecbd732
2019-11-01,local-authority-eng:CAN,C103,"Land off St John's Road, Cannock",http://cannockchase.addresscafe.com/app/exploreit/,,owned by a public authority,not permissioned,,,52.683487,-2.032397,0.25,8,8,2017-09-01,,Cabinet decision 10/7/03 declared surplus to requirements and is due for disposal.,a42627cfea482a8ed81312034f8a6af8e4147bea6e1fac026e70619e2ecbd732
2019-11-01,local-authority-eng:CAN,C105,"50 Park Street & Union Street, Bridgtown",http://cannockchase.addresscafe.com/app/exploreit/,,not owned by a public authority,not permissioned,,,52.675074,-2.026904,0.08,7,7,2017-09-01,,"Application CH/08/0006 was planning permission for 16 flats, now expired. Owner now considering revised scheme of 7 houses, in medium term. Site owned by intended developers. Requires relocation of business but this business is owned by landowner/developer so not considered a constraint.",a42627cfea482a8ed81312034f8a6af8e4147bea6e1fac026e70619e2ecbd732
2019-11-01,local-authority-eng:CAN,C299,"Former Farm Garage, Hednesford Road, Heath Hayes",http://cannockchase.addresscafe.com/app/exploreit/,,not owned by a public authority,not permissioned,,,52.692759,-1.988328,0.18,6,6,2017-09-01,,"Cleared site for former car garage. Planning permission CH/05/0161 for 9 flats and 2 dwellings granted June 2006 - now expired. Site owned by developer, Tudorworth Properties, who do wish to develop site in medium-longer term. Site capacity estimated based on provision of no flats - dwellings only.",a42627cfea482a8ed81312034f8a6af8e4147bea6e1fac026e70619e2ecbd732
2019-11-01,local-authority-eng:CAN,C389,"Land to the rear of 454-460 Littleworth Road, Cannock",http://cannockchase.addresscafe.com/app/exploreit/,,not owned by a public authority,not permissioned,,,52.705531,-1.974901,0.27,4,4,2017-09-01,,CH/14/0176 is a withdrawn planning application for the erection of 5 dwellings as well as the demolition of an existing dwelling (4 net dwellings).  Landowner expressed interest in continuing to pursue development on site.,a42627cfea482a8ed81312034f8a6af8e4147bea6e1fac026e70619e2ecbd732
2019-11-01,local-authority-eng:CAN,N5,"Garage court off Red Lion Lane/Braemar Road, Norton Canes",http://cannockchase.addresscafe.com/app/exploreit/,,owned by a public authority,not permissioned,,,52.667169,-1.962605,0.14,5,5,2017-09-01,,Cabinet decision 21/08/08 to set in motion course of action for disposal of garage courts. Site is still with Housing Services. Site is accessible from both sides.  Identified as being suitable for 5 dwellings- currently being considered for development in medium term.,a42627cfea482a8ed81312034f8a6af8e4147bea6e1fac026e70619e2ecbd732
2019-11-01,local-authority-eng:CAN,C220(a),"Site A-Oakland's Industrial Estate, Lower Road, Hednesford, Cannock",http://cannockchase.addresscafe.com/app/exploreit/,,not owned by a public authority,not permissioned,,,,,0.61,17,17,2017-09-01,,Would involve demolition of existing manufacturing/storage properties. Developer has also suggested incorporating adjacent garden land of neighbouring properties but this is excluded from the brownfield land register site extent. The full extent of this site including greenfield land is 0.91ha with a capacity of 34 dwellings. The register reflects the size and indicative capacity of the brownfield element of the site only. For full details on the site please see the SHLAA.,a42627cfea482a8ed81312034f8a6af8e4147bea6e1fac026e70619e2ecbd732
2019-11-01,local-authority-eng:CAN,C220(b),"Site B-Image Business Park, East Cannock Road, Hednesford, Cannock",http://cannockchase.addresscafe.com/app/exploreit/,,not owned by a public authority,not permissioned,,,52.699843,-2.005536,0.66,33,33,2017-09-01,,Would involve demolition of existing manufacturing/storage properties and land acquisition. Pre-application discussions undertaken. Majority landowner is developer - however it may require additional landowners to facilitate wider development.,a42627cfea482a8ed81312034f8a6af8e4147bea6e1fac026e70619e2ecbd732
2019-11-01,local-authority-eng:CAN,R18,"Land at The Mossley, off Armitage Road",http://cannockchase.addresscafe.com/app/exploreit/,,not owned by a public authority,not permissioned,,,52.754838,-1.927149,1.8,40,40,2017-09-01,,"Site previously considered restricted due to access issues. However, the owner of the site has now purchased land which would enable a widened access to the development. However, there are now landownership issues which require resolution before the site can progress.  Net developable area circa 1.3ha.",a42627cfea482a8ed81312034f8a6af8e4147bea6e1fac026e70619e2ecbd732
2019-11-01,local-authority-eng:CAN,R43(a),"Former Kodak Processing Site and Transport Depot, Redbrook Lane Industrial Estate, Brereton",http://cannockchase.addresscafe.com/app/exploreit/,,not owned by a public authority,not permissioned,,,52.745787,-1.930823,2.3,70,70,2017-09-01,,Site comprises the former Kodak Finishing Works and Transport Depot. Identified as low quality employment area.  Net developable area circa 1.7ha.,a42627cfea482a8ed81312034f8a6af8e4147bea6e1fac026e70619e2ecbd732
2019-11-01,local-authority-eng:CAN,R43(b),"Former Milk Depot, Redbrook Lane Industrial Estate, Brereton",http://cannockchase.addresscafe.com/app/exploreit/,,not owned by a public authority,not permissioned,,,52.746326,-1.930052,0.75,23,23,2017-09-01,,Site comprises the former Kodak Finishing Works and Transport Depot. Currently occupied by business. Identified as low quality employment area.  Net developable area circa 0.68ha.,a42627cfea482a8ed81312034f8a6af8e4147bea6e1fac026e70619e2ecbd732
2019-11-01,local-authority-eng:CAN,"R43(c,d,e,f,g)","Site at Redbrook Lane Industrial Estate, Brereton",http://cannockchase.addresscafe.com/app/exploreit/,,not owned by a public authority,not permissioned,,,52.745725,-1.931475,0.8,24,24,2017-09-01,,Site forms part of current industrial estate- buildings partly occupied. Multiple landowners. Identified as low quality employment area.  Net developable area circa 0.7ha.,a42627cfea482a8ed81312034f8a6af8e4147bea6e1fac026e70619e2ecbd732
2019-11-01,local-authority-eng:CAN,R43(h),"Land at Redbrook Lane, Brereton",http://cannockchase.addresscafe.com/app/exploreit/,,not owned by a public authority,not permissioned,,,52.745176,-1.930335,0.65,20,20,2017-09-01,,Site forms part of current industrial estate- buildings partly occupied. Identified as low quality employment area.  Net developable area circa 0.6ha.,a42627cfea482a8ed81312034f8a6af8e4147bea6e1fac026e70619e2ecbd732
2019-11-01,local-authority-eng:CAN,C13,"Former School at the Corner of Cecil Street/Cannock Road, Chadsmoor",http://cannockchase.addresscafe.com/app/exploreit/,yes,not owned by a public authority,permissioned,full planning permission,,52.704328,-2.014698,0.12,6,6,2017-09-01,,CH/10/0384 is planning permission for the conversion of The Old School House into 6 mews houses granted in December 2010. 5 completions to date.,a42627cfea482a8ed81312034f8a6af8e4147bea6e1fac026e70619e2ecbd732
2019-11-01,local-authority-eng:CAN,C439,"The Whitehouse, High Green, Cannock",http://cannockchase.addresscafe.com/app/exploreit/,yes,not owned by a public authority,permissioned,full planning permission,,52.689888,-2.032121,0.4,8,8,2018-11-01,,"CH/17/210 is full planning permission for the change of use of existing college building/council offices to leisure, restaurant and ancillary retail use, retention of part offices and 7no. Apartments, granted September 2017. CH/17/395 is resubmission of CH/17/210 of 8no. apartments, granted December 2017.  Development has commenced.",a42627cfea482a8ed81312034f8a6af8e4147bea6e1fac026e70619e2ecbd732
2019-11-01,local-authority-eng:CAN,C456,"124 Penkridge Road, Cannock",http://cannockchase.addresscafe.com/app/exploreit/,yes,not owned by a public authority,permissioned,full planning permission,,52.677429,-1.971974,0.1,6,6,2018-11-01,,"CH/18/315 is full planning permission for the erection of 6no. 2 bedroom apartments, granted October 2018.  Dwellings to be erected on existing building footprint- all brownfield.",a42627cfea482a8ed81312034f8a6af8e4147bea6e1fac026e70619e2ecbd732
