entry-date,organisation,site,site-address,site-plan-url,deliverable,ownership,planning-permission-status,planning-permission-type,hazardous-substances,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,notes,resource
,local-authority-eng:YOR,BR-022,York Barbican Paragon Street,https://www.york.gov.uk/downloads/download/4172/brownfield_register,yes,not owned by a public authority,permissioned,full planning permission,,53.953425,-1.074263,0.96,0,0,2017-12-21,,"13/02135/FULM
Erection of 1 no. part 4/part 5 storey building comprising 175no. apartments and 1 no. 3 storey building comprising 12no. apartments with associated access, parking and landscaping
",70a6788e5ce819c922dba6c7a5ab9a1ad493b82bc9862e64a21ada08de6c95e0
,local-authority-eng:YOR,BR-013,Garage Court Site at Challoner Road,https://www.york.gov.uk/downloads/download/4172/brownfield_register,yes,owned by a public authority,permissioned,full planning permission,,53.934619,-1.118166,0.12,0,0,2017-12-21,,"14/01191/FUL
Residential development to include 6no. apartments and 2no. houses with associated parking and landscaping
",70a6788e5ce819c922dba6c7a5ab9a1ad493b82bc9862e64a21ada08de6c95e0
,local-authority-eng:YOR,BR-014,1-12 Kensal Rise,https://www.york.gov.uk/downloads/download/4172/brownfield_register,yes,not owned by a public authority,permissioned,full planning permission,,53.949101,-1.073002,0.15,0,0,2017-12-21,,"14/01857/FUL
Additional floor to accommodate 6no. roof top apartments with three new staircase pods and associated cycle stores, bin stores and parking to 1-12 Kensal Rise
",70a6788e5ce819c922dba6c7a5ab9a1ad493b82bc9862e64a21ada08de6c95e0
,local-authority-eng:YOR,BR-023,Del Monte Skelton Park Trading Estate Skelton,https://www.york.gov.uk/downloads/download/4172/brownfield_register,yes,not owned by a public authority,permissioned,outline planning permission,,53.995663,-1.13509,2.29,0,0,2017-12-21,,"14/01478/OUTM
Residential development for up to 60 dwellings
",70a6788e5ce819c922dba6c7a5ab9a1ad493b82bc9862e64a21ada08de6c95e0
,local-authority-eng:YOR,BR-018,G1 Newbury Avenue,https://www.york.gov.uk/downloads/download/4172/brownfield_register,yes,owned by a public authority,permissioned,planning permission granted under an order,,53.94561,-1.120418,0.28,0,0,2017-12-21,,"14/01517/GRG3
Erection of 9no. apartments with associated parking and landscaping following demolition of garages
",70a6788e5ce819c922dba6c7a5ab9a1ad493b82bc9862e64a21ada08de6c95e0
,local-authority-eng:YOR,BR-025,"Hungate Development Site (Blocks D, F, G & H)",https://www.york.gov.uk/downloads/download/4172/brownfield_register,yes,not owned by a public authority,permissioned,outline planning permission,,53.959076,-1.075113,4.1,0,0,2017-12-21,,"15/01709/OUTM
Outline application for Blocks G and H comprising either use class C3 or C2 and flexible commercial uses. Full application for Block D (186 residential units); and Block F (101 residential units), community centre (use class D1) and multi-storey car park
",70a6788e5ce819c922dba6c7a5ab9a1ad493b82bc9862e64a21ada08de6c95e0
,local-authority-eng:YOR,BR-003,Car Parking Area Holgate Road,https://www.york.gov.uk/downloads/download/4172/brownfield_register,yes,not owned by a public authority,permissioned,full planning permission,,53.953959,-1.094808,0.03,0,0,2017-12-21,,"15/02295/FUL
Erection of 3 storey block of 6 no. Apartments
",70a6788e5ce819c922dba6c7a5ab9a1ad493b82bc9862e64a21ada08de6c95e0
,local-authority-eng:YOR,BR-007,Colin Hicks Motors Garage & Yard to R/O 33 Bootham,https://www.york.gov.uk/downloads/download/4172/brownfield_register,yes,not owned by a public authority,permissioned,full planning permission,,53.963905,-1.086026,0.05,0,0,2017-12-21,,"15/02762/FUL
Erection of 9no. apartments and single storey detached refuse/recycling store following demolition of existing workshop/garage (B1c)
",70a6788e5ce819c922dba6c7a5ab9a1ad493b82bc9862e64a21ada08de6c95e0
,local-authority-eng:YOR,BR-009,26-30 Swinegate,https://www.york.gov.uk/downloads/download/4172/brownfield_register,yes,not owned by a public authority,permissioned,full planning permission,,53.960156,-1.081185,0.06,0,0,2017-12-21,,"16/01532/FUL
Conversion of upper floors of 4-6 Church Street and 26-30 Swinegate (use Class B1a) to form 8no. apartments, bin/recycling storage at ground floor and alterations to ground floor shop front
",70a6788e5ce819c922dba6c7a5ab9a1ad493b82bc9862e64a21ada08de6c95e0
,local-authority-eng:YOR,BR-001,Mack & Lawler Builders Ltd 2a Low Ousegate,https://www.york.gov.uk/downloads/download/4172/brownfield_register,yes,not owned by a public authority,permissioned,other,,53.957719,-1.083357,0.02,0,0,2017-12-21,,"16/02710/ORC
Proposed change of use from offices to flats (use class C3) under Class J Part 3 Schedule 2 of Article 3 of The Town and Country Planning (General Permitted Development) Order 2015 (resubmission)
",70a6788e5ce819c922dba6c7a5ab9a1ad493b82bc9862e64a21ada08de6c95e0
