entry-date,organisation,site,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,resource
2019-12-16,http://opendatacommunities.org/id/district-council/dartford,1,51.439855,0.321166,31.92,1000,3382,2017-12-19,,1bbb4ef84ea2d0ac8adfddcccad7714190d1d0cbde3f298d77c19f9e05973a7c
2019-12-16,http://opendatacommunities.org/id/district-council/dartford,4,51.443171,0.216323,0.04,11,11,2017-12-19,,1bbb4ef84ea2d0ac8adfddcccad7714190d1d0cbde3f298d77c19f9e05973a7c
2019-12-16,http://opendatacommunities.org/id/district-council/dartford,5,51.45048,0.26488,0.1,6,6,2017-12-19,,1bbb4ef84ea2d0ac8adfddcccad7714190d1d0cbde3f298d77c19f9e05973a7c
2019-12-16,http://opendatacommunities.org/id/district-council/dartford,8,51.45038,0.211807,0.14,5,5,2017-12-19,,1bbb4ef84ea2d0ac8adfddcccad7714190d1d0cbde3f298d77c19f9e05973a7c
2019-12-16,http://opendatacommunities.org/id/district-council/dartford,10,51.45025,0.218695,0.48,19,30,2017-12-19,,1bbb4ef84ea2d0ac8adfddcccad7714190d1d0cbde3f298d77c19f9e05973a7c
2019-12-16,http://opendatacommunities.org/id/district-council/dartford,14,51.442101,0.216804,2.55,548,548,2017-12-19,,1bbb4ef84ea2d0ac8adfddcccad7714190d1d0cbde3f298d77c19f9e05973a7c
2017-12-19,http://opendatacommunities.org/id/district-council/dartford,15,51.451775,0.296768,2.57,220,220,2017-12-19,,1bbb4ef84ea2d0ac8adfddcccad7714190d1d0cbde3f298d77c19f9e05973a7c
2019-12-16,http://opendatacommunities.org/id/district-council/dartford,17,51.447005,0.218567,1.76,106,274,2017-12-19,,1bbb4ef84ea2d0ac8adfddcccad7714190d1d0cbde3f298d77c19f9e05973a7c
2017-12-19,http://opendatacommunities.org/id/district-council/dartford,18,51.455321,0.264299,17.93,,,2017-12-19,2019-12-16,1bbb4ef84ea2d0ac8adfddcccad7714190d1d0cbde3f298d77c19f9e05973a7c
2019-12-16,http://opendatacommunities.org/id/district-council/dartford,19,51.440338,0.216359,0.55,10,31,2017-12-19,,1bbb4ef84ea2d0ac8adfddcccad7714190d1d0cbde3f298d77c19f9e05973a7c
2019-12-16,http://opendatacommunities.org/id/district-council/dartford,20,51.445657,0.215652,1.08,60,140,2017-12-19,,1bbb4ef84ea2d0ac8adfddcccad7714190d1d0cbde3f298d77c19f9e05973a7c
2019-12-16,http://opendatacommunities.org/id/district-council/dartford,22,51.44077,0.216322,0.31,10,92,2017-12-19,,1bbb4ef84ea2d0ac8adfddcccad7714190d1d0cbde3f298d77c19f9e05973a7c
2019-12-16,http://opendatacommunities.org/id/district-council/dartford,23,51.445713,0.290361,0.59,24,30,2017-12-19,,1bbb4ef84ea2d0ac8adfddcccad7714190d1d0cbde3f298d77c19f9e05973a7c
2019-12-16,http://opendatacommunities.org/id/district-council/dartford,28,51.442154,0.312706,0.02,5,5,2017-12-19,,1bbb4ef84ea2d0ac8adfddcccad7714190d1d0cbde3f298d77c19f9e05973a7c
,http://opendatacommunities.org/id/district-council/dartford,30,51.443681,0.217427,0.02,5,5,2019-12-16,,1bbb4ef84ea2d0ac8adfddcccad7714190d1d0cbde3f298d77c19f9e05973a7c
2019-12-16,http://opendatacommunities.org/id/district-council/dartford,31,51.396608,0.301034,0.15,5,7,2017-12-19,,1bbb4ef84ea2d0ac8adfddcccad7714190d1d0cbde3f298d77c19f9e05973a7c
2019-12-16,http://opendatacommunities.org/id/district-council/dartford,32,51.444627,0.214034,0.1,14,14,2017-12-19,,1bbb4ef84ea2d0ac8adfddcccad7714190d1d0cbde3f298d77c19f9e05973a7c
2019-12-16,http://opendatacommunities.org/id/district-council/dartford,33,51.444412,0.215405,0.11,5,7,2017-12-19,,1bbb4ef84ea2d0ac8adfddcccad7714190d1d0cbde3f298d77c19f9e05973a7c
2019-12-16,http://opendatacommunities.org/id/district-council/dartford,35,51.446582,0.301099,0.06,5,5,2017-12-19,,1bbb4ef84ea2d0ac8adfddcccad7714190d1d0cbde3f298d77c19f9e05973a7c
2017-12-19,http://opendatacommunities.org/id/district-council/dartford,39,51.442654,0.23315,0.39,14,18,2017-12-19,,1bbb4ef84ea2d0ac8adfddcccad7714190d1d0cbde3f298d77c19f9e05973a7c
2019-12-16,http://opendatacommunities.org/id/district-council/dartford,42,51.446619,0.305145,0.16,5,5,2017-12-19,,1bbb4ef84ea2d0ac8adfddcccad7714190d1d0cbde3f298d77c19f9e05973a7c
2019-12-16,http://opendatacommunities.org/id/district-council/dartford,44,51.451954,0.262607,0.54,70,70,2017-12-19,,1bbb4ef84ea2d0ac8adfddcccad7714190d1d0cbde3f298d77c19f9e05973a7c
2017-12-19,http://opendatacommunities.org/id/district-council/dartford,53,51.443784,0.190938,0.1,5,6,2017-12-19,,1bbb4ef84ea2d0ac8adfddcccad7714190d1d0cbde3f298d77c19f9e05973a7c
2017-12-19,http://opendatacommunities.org/id/district-council/dartford,62,51.447006,0.230354,0.34,15,18,2017-12-19,,1bbb4ef84ea2d0ac8adfddcccad7714190d1d0cbde3f298d77c19f9e05973a7c
2017-12-19,http://opendatacommunities.org/id/district-council/dartford,84,51.442463,0.216706,0.23,14,22,2017-12-19,,1bbb4ef84ea2d0ac8adfddcccad7714190d1d0cbde3f298d77c19f9e05973a7c
2017-12-19,http://opendatacommunities.org/id/district-council/dartford,85,51.447066,0.198637,0.28,13,14,2017-12-19,,1bbb4ef84ea2d0ac8adfddcccad7714190d1d0cbde3f298d77c19f9e05973a7c
,http://opendatacommunities.org/id/district-council/dartford,93,51.443932,0.218418,0.06,14,14,2019-12-16,,1bbb4ef84ea2d0ac8adfddcccad7714190d1d0cbde3f298d77c19f9e05973a7c
2019-12-16,http://opendatacommunities.org/id/district-council/dartford,124,51.444707,0.212152,0.22,10,14,2017-12-19,,1bbb4ef84ea2d0ac8adfddcccad7714190d1d0cbde3f298d77c19f9e05973a7c
2017-12-19,http://opendatacommunities.org/id/district-council/dartford,125,51.444577,0.213815,0.04,,,2017-12-19,2019-12-16,1bbb4ef84ea2d0ac8adfddcccad7714190d1d0cbde3f298d77c19f9e05973a7c
2019-12-16,http://opendatacommunities.org/id/district-council/dartford,129,51.450637,0.298395,1.78,100,110,2017-12-19,,1bbb4ef84ea2d0ac8adfddcccad7714190d1d0cbde3f298d77c19f9e05973a7c
,http://opendatacommunities.org/id/district-council/dartford,167,51.445273,0.218857,1.7,104,148,2019-12-16,,1bbb4ef84ea2d0ac8adfddcccad7714190d1d0cbde3f298d77c19f9e05973a7c
,http://opendatacommunities.org/id/district-council/dartford,171,51.44256,0.214869,0.06,15,15,2019-12-16,,1bbb4ef84ea2d0ac8adfddcccad7714190d1d0cbde3f298d77c19f9e05973a7c
,http://opendatacommunities.org/id/district-council/dartford,212,51.443648,0.215354,2.98,156,402,2019-12-16,,1bbb4ef84ea2d0ac8adfddcccad7714190d1d0cbde3f298d77c19f9e05973a7c
