entry-date,organisation,site,site-address,site-plan-url,deliverable,ownership,planning-permission-status,planning-permission-type,hazardous-substances,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,resource
2017-12-13,local-authority-eng:TOB,BPNPH02,"Churston Golf Club, Dartmouth Road, Brixham",http://torbay.addresscafe.com/app/exploreit/default.aspx,,not owned by a public authority,not permissioned,,,50.3982,-3.55662,4.53,20,30,2016-06-24,,2457750c57579f594e7150db97950de0e1e16e8d6f7d2cc9aaa1214aca94ed56
2017-12-13,local-authority-eng:TOB,BPNPH03,"Knapman's Builders Yard, off Stoke Gabriel Road, Galmpton, Brixham",http://torbay.addresscafe.com/app/exploreit/default.aspx,,not owned by a public authority,not permissioned,,,50.395,-3.56542,0.14,4,8,2016-06-24,,2457750c57579f594e7150db97950de0e1e16e8d6f7d2cc9aaa1214aca94ed56
2017-12-13,local-authority-eng:TOB,BPNPH05,"Northcliff Hotel, North Furzeham Road, Brixham",http://torbay.addresscafe.com/app/exploreit/default.aspx,,not owned by a public authority,not permissioned,,,50.4003,-3.51716,0.29,8,15,2016-06-24,,2457750c57579f594e7150db97950de0e1e16e8d6f7d2cc9aaa1214aca94ed56
2017-12-13,local-authority-eng:TOB,BPNPH06,"Torbay Industrial Estate, New Road, Brixham",http://torbay.addresscafe.com/app/exploreit/default.aspx,,not owned by a public authority,not permissioned,,,50.3926,-3.51733,0.32,8,15,2016-06-24,,2457750c57579f594e7150db97950de0e1e16e8d6f7d2cc9aaa1214aca94ed56
2017-12-13,local-authority-eng:TOB,BPNPH07,"74 New Road, Brixham",http://torbay.addresscafe.com/app/exploreit/default.aspx,,not owned by a public authority,not permissioned,,,50.3919,-3.51997,0.19,5,10,2016-06-24,,2457750c57579f594e7150db97950de0e1e16e8d6f7d2cc9aaa1214aca94ed56
2017-12-13,local-authority-eng:TOB,BPNPH08,"Brixham Police Station, Rea Barn Road, Brixham",http://torbay.addresscafe.com/app/exploreit/default.aspx,,,not permissioned,,,50.3903,-3.50852,0.15,6,12,2016-06-24,,2457750c57579f594e7150db97950de0e1e16e8d6f7d2cc9aaa1214aca94ed56
2017-12-13,local-authority-eng:TOB,BPNPH09,"King's Barton, Summer Lane, Brixham",http://torbay.addresscafe.com/app/exploreit/default.aspx,,not owned by a public authority,not permissioned,,,50.3839,-3.52697,0.2,4,7,2016-06-24,,2457750c57579f594e7150db97950de0e1e16e8d6f7d2cc9aaa1214aca94ed56
2017-12-13,local-authority-eng:TOB,BPNPH10,"Beverley Court, Upton Manor Road, Brixham",http://torbay.addresscafe.com/app/exploreit/default.aspx,,not owned by a public authority,not permissioned,,,50.3836,-3.51482,0.21,5,9,2016-06-24,,2457750c57579f594e7150db97950de0e1e16e8d6f7d2cc9aaa1214aca94ed56
2017-12-13,local-authority-eng:TOB,BPNPH11,"St Mary's Industrial Estate, St Mary's Road, Brixham",http://torbay.addresscafe.com/app/exploreit/default.aspx,,not owned by a public authority,not permissioned,,,50.3831,-3.51356,0.79,13,25,2016-06-24,,2457750c57579f594e7150db97950de0e1e16e8d6f7d2cc9aaa1214aca94ed56
2017-12-13,local-authority-eng:TOB,PNPH03,"Vauxhall Garage, Torquay Road, Paignton",http://torbay.addresscafe.com/app/exploreit/default.aspx,,not owned by a public authority,not permissioned,,,50.447564,-3.55617,0.17,10,20,2016-06-24,,2457750c57579f594e7150db97950de0e1e16e8d6f7d2cc9aaa1214aca94ed56
