entry-date,organisation,site,site-address,site-plan-url,deliverable,ownership,planning-permission-status,planning-permission-type,hazardous-substances,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,notes,resource
2017-12-22,local-authority-eng:IOW,BFR008,"Former Worsley Inn, High Stret, Wroxall, PO38 3HB",https://www.iwight.com/brownfieldlandregister,,not owned by a public authority,not permissioned,,,50.615762,-1.223373,0.31,5,5,2017-12-22,,". ""Residential led development""",5c6f6b7edce1592cda94845130f30623c155fdcea9c676add368916eaf4108fe
2017-12-22,local-authority-eng:IOW,BFR026,"Former Somerton Reservoir, Newport Road, Cowes, PO31 7ER",https://www.iwight.com/brownfieldlandregister,,not owned by a public authority,not permissioned,,,50.750485,-1.303079,1.89,5,5,2017-12-22,,". ""Residential led development""",5c6f6b7edce1592cda94845130f30623c155fdcea9c676add368916eaf4108fe
2017-12-22,local-authority-eng:IOW,BFR038a,"9-11 George Street, Ryde, PO33 2EB",https://www.iwight.com/brownfieldlandregister,,not owned by a public authority,not permissioned,,,50.732115,-1.160125,0.09,5,5,2017-12-22,,". ""Residential led development""",5c6f6b7edce1592cda94845130f30623c155fdcea9c676add368916eaf4108fe
2017-12-22,local-authority-eng:IOW,BFR038b,"6-8 George Street, Ryde, PO33 2EB",https://www.iwight.com/brownfieldlandregister,,not owned by a public authority,not permissioned,,,50.732021,-1.159589,0.03,5,5,2017-12-22,,". ""Residential led development""",5c6f6b7edce1592cda94845130f30623c155fdcea9c676add368916eaf4108fe
2017-12-22,local-authority-eng:IOW,BFR047,"SPA site, Shanklin Esplanade",https://www.iwight.com/brownfieldlandregister,,owned by a public authority,not permissioned,,,50.629561,-1.17284,0.37,5,5,2017-12-22,,". ""Residential led development""",5c6f6b7edce1592cda94845130f30623c155fdcea9c676add368916eaf4108fe
2017-12-22,local-authority-eng:IOW,BFR050,"23, Carter Street, Sandown, PO36 8DG",https://www.iwight.com/brownfieldlandregister,,not owned by a public authority,not permissioned,,,50.657865,-1.153344,0.19,5,5,2017-12-22,,". ""Residential led development""",5c6f6b7edce1592cda94845130f30623c155fdcea9c676add368916eaf4108fe
2017-12-22,local-authority-eng:IOW,BFR053,"Car sales area, Havenstreet Garage, Main Road, Havenstreet, PO33 4DR",https://www.iwight.com/brownfieldlandregister,,not owned by a public authority,not permissioned,,,50.708395,-1.209424,0.28,5,5,2017-12-22,,". ""Residential led development""",5c6f6b7edce1592cda94845130f30623c155fdcea9c676add368916eaf4108fe
2017-12-22,local-authority-eng:IOW,BFR073,"Cheeks Farm, Merstone Lane, Merstone, Newport, PO30 3DE",https://www.iwight.com/brownfieldlandregister,,not owned by a public authority,not permissioned,,,50.664786,-1.25409,0.6,5,5,2017-12-22,,". ""Residential led development""",5c6f6b7edce1592cda94845130f30623c155fdcea9c676add368916eaf4108fe
2017-12-22,local-authority-eng:IOW,BFR080,"Berkeley Court Hotel, 2 Culver Road, Shanklin, PO376ER",https://www.iwight.com/brownfieldlandregister,yes,not owned by a public authority,permissioned,full planning permission,,50.634875,-1.174076,0.17,9,9,2017-12-22,,"""Permission was for 14, 5 have been built to date. P/01675/10&P/01194/12& P/00164/16"". ""Demolition of hotel, residential development comprising 14 flats""",5c6f6b7edce1592cda94845130f30623c155fdcea9c676add368916eaf4108fe
2017-12-22,local-authority-eng:IOW,BFR081,"Site of Former Rozelle Hotel, 22 Atherley Road, Shanklin, PO377AT",https://www.iwight.com/brownfieldlandregister,yes,not owned by a public authority,permissioned,full planning permission,,50.633721,-1.17865,0.08,1,1,2017-12-22,,"P/00689/15. ""4 Storey block of 11 Flats with associated parking""",5c6f6b7edce1592cda94845130f30623c155fdcea9c676add368916eaf4108fe
2017-12-22,local-authority-eng:IOW,BFR082,"Land between Castle Street and Church Path fronting Old Road, East Cowes, PO32",https://www.iwight.com/brownfieldlandregister,yes,not owned by a public authority,permissioned,reserved matters approval,,50.759998,-1.287966,0.38,41,41,2017-12-22,,"""P/01562/14"". ""Mixed use development comprising four/five storey block of 39 sheltered apartments with Class B1 commercial on ground floor, 10 dwellings and parking""",5c6f6b7edce1592cda94845130f30623c155fdcea9c676add368916eaf4108fe
2017-12-22,local-authority-eng:IOW,BFR083,"Sans Souci, Main Road, Havenstreet, Ryde, PO334DL",https://www.iwight.com/brownfieldlandregister,yes,not owned by a public authority,permissioned,full planning permission,,50.710308,-1.206517,0.75,10,10,2017-12-22,,"""P/01263/14"". ""Proposed residential comprising 3 paris of semi-detached houses and 5 detached houses with parking""",5c6f6b7edce1592cda94845130f30623c155fdcea9c676add368916eaf4108fe
2017-12-22,local-authority-eng:IOW,BFR084,"Westfield Holiday Centre, Shore Road, Ventnor, PO381RL",https://www.iwight.com/brownfieldlandregister,yes,not owned by a public authority,permissioned,full planning permission,,50.597154,-1.190038,1.08,12,12,2017-12-22,,"""P/00039/16"". ""Permission of 12 flats to be used as permanent residential""",5c6f6b7edce1592cda94845130f30623c155fdcea9c676add368916eaf4108fe
2017-12-22,local-authority-eng:IOW,BFR085,"Former Harcourt Sands Holiday Park, Puckpool Hill, Ryde, PO331PJ",https://www.iwight.com/brownfieldlandregister,yes,not owned by a public authority,permissioned,outline planning permission,,50.724838,-1.13406,11.29,128,128,2017-12-22,,"""P/00573/15"". ""Demolition of buildings, outline for 128 units, 63 bed hotel and parking""",5c6f6b7edce1592cda94845130f30623c155fdcea9c676add368916eaf4108fe
2017-12-22,local-authority-eng:IOW,BFR086,"Spring Vale Hotel & Restaurant, Springvale Road, Seaview, PO345AN",https://www.iwight.com/brownfieldlandregister,yes,not owned by a public authority,permissioned,full planning permission,,50.724013,-1.123606,0.09,9,9,2017-12-22,,"""P/00700/16"". ""Alteration, conversion and extensions tp provide 12 residential units with parking""",5c6f6b7edce1592cda94845130f30623c155fdcea9c676add368916eaf4108fe
2017-12-22,local-authority-eng:IOW,BFR087,"11, 11a, 11b, 11c, 11d St James Street, Newport, PO30",https://www.iwight.com/brownfieldlandregister,yes,not owned by a public authority,permissioned,full planning permission,,50.700614,-1.296158,0.06,20,20,2017-12-22,,"""P/00914/16"". ""Demolition and proposed 2.5/3 storey block of 20 flats, office on ground floor""",5c6f6b7edce1592cda94845130f30623c155fdcea9c676add368916eaf4108fe
2017-12-22,local-authority-eng:IOW,BFR088,"Land to west of Castle Street & Maresfield, incorporating Columbine, part of Venture Quays, Barracks Building at the Esplanade and Albany Road, East Cowes, PO32",https://www.iwight.com/brownfieldlandregister,yes,not owned by a public authority,pending decision,outline planning permission,,50.760741,-1.288905,2.31,53,53,2017-12-22,,"""Resolution to grant subject to signing of S106. P/00941/16"". ""Various including 53 residential units, retail, hotel, café, bar, parking and public realm""",5c6f6b7edce1592cda94845130f30623c155fdcea9c676add368916eaf4108fe
2017-12-22,local-authority-eng:IOW,BFR089,"Part OS parcel 8530 off Main Road, Rookley, Ventnor, PO38",https://www.iwight.com/brownfieldlandregister,yes,not owned by a public authority,permissioned,full planning permission,,50.655963,-1.282664,1.52,21,21,2017-12-22,,"""P/01392/16"". ""Demolition of industrial building, proposed development of 21 residential units, associated highway access""",5c6f6b7edce1592cda94845130f30623c155fdcea9c676add368916eaf4108fe
2017-12-22,local-authority-eng:IOW,BFR090,"Formerly Pondwell Holiday Camp, Pondwell Hill, Ryde, PO331QA",https://www.iwight.com/brownfieldlandregister,yes,not owned by a public authority,permissioned,full planning permission,,50.717711,-1.123851,1.44,25,25,2017-12-22,,"""P/00867/17"". ""Demolition of office block and 37 residential units, redevelopment of the site for 25 residential units.""",5c6f6b7edce1592cda94845130f30623c155fdcea9c676add368916eaf4108fe
2017-12-22,local-authority-eng:IOW,BFR091,"Former Bembridge C or E School, Steyne Road, Brembridge, PO35",https://www.iwight.com/brownfieldlandregister,yes,not owned by a public authority,permissioned,full planning permission,,50.685133,-1.083307,0.75,13,13,2017-12-22,,"""P/01479/14"". ""Demolition of buildings, construction of 5 pairs of semi-detached dwellings and terrace of 3 dwellings""",5c6f6b7edce1592cda94845130f30623c155fdcea9c676add368916eaf4108fe
2017-12-22,local-authority-eng:IOW,BFR092,"Former Youth Centre, Well Street, Ryde",https://www.iwight.com/brownfieldlandregister,,owned by a public authority,not permissioned,,,50.724671,-1.164225,0.08,5,5,2017-12-22,,". ""Residential led development""",5c6f6b7edce1592cda94845130f30623c155fdcea9c676add368916eaf4108fe
2017-12-22,local-authority-eng:IOW,BFR094,"Former Sandham Middle School site, Sandown",https://www.iwight.com/brownfieldlandregister,,owned by a public authority,not permissioned,,,50.659004,-1.164089,2.29,5,5,2017-12-22,,". ""Residential led development""",5c6f6b7edce1592cda94845130f30623c155fdcea9c676add368916eaf4108fe
2017-12-22,local-authority-eng:IOW,BFR095,"Test Centre, 23 Medina Avenue, Newport",https://www.iwight.com/brownfieldlandregister,,owned by a public authority,not permissioned,,,50.695761,-1.290793,0.1,5,5,2017-12-22,,". ""Residential led development""",5c6f6b7edce1592cda94845130f30623c155fdcea9c676add368916eaf4108fe
2017-12-22,local-authority-eng:IOW,BFR096,"Former Ventnor Youth Centre, Victoria Street, Ventnor",https://www.iwight.com/brownfieldlandregister,,owned by a public authority,not permissioned,,,50.595329,-1.201952,0.03,5,5,2017-12-22,,". ""Residential led development""",5c6f6b7edce1592cda94845130f30623c155fdcea9c676add368916eaf4108fe
2017-12-22,local-authority-eng:IOW,BFR098,"St Thomas' Car Park, St Thomas Street (south), Ryde",https://www.iwight.com/brownfieldlandregister,,owned by a public authority,not permissioned,,,50.732225,-1.162872,0.45,5,5,2017-12-22,,". ""Residential led development""",5c6f6b7edce1592cda94845130f30623c155fdcea9c676add368916eaf4108fe
2017-12-22,local-authority-eng:IOW,BFR100,"Former Town Hall, Grafton Street, Sandown",https://www.iwight.com/brownfieldlandregister,,owned by a public authority,not permissioned,,,50.654918,-1.157442,0.15,5,5,2017-12-22,,". ""Residential led development""",5c6f6b7edce1592cda94845130f30623c155fdcea9c676add368916eaf4108fe
2017-12-22,local-authority-eng:IOW,BFR101,"Former Weston Primary School site, Weston Road, Totland",https://www.iwight.com/brownfieldlandregister,,owned by a public authority,not permissioned,,,50.67742,-1.543489,0.41,5,5,2017-12-22,,". ""Residential led development""",5c6f6b7edce1592cda94845130f30623c155fdcea9c676add368916eaf4108fe
