row-number,field,issue-type,value
1,NetDwellingsRangeFrom,missing,
1,NetDwellingsRangeTo,missing,
1,"GeoX,GeoY",out of range,"455042,79849"
2,NetDwellingsRangeFrom,missing,
2,NetDwellingsRangeTo,missing,
2,"GeoX,GeoY",out of range,"449262,94774"
3,NetDwellingsRangeFrom,missing,
3,NetDwellingsRangeTo,missing,
3,"GeoX,GeoY",out of range,"4.5937E+5,92836"
4,NetDwellingsRangeFrom,missing,
4,NetDwellingsRangeTo,missing,
4,"GeoX,GeoY",out of range,"459408,92826"
5,NetDwellingsRangeFrom,missing,
5,NetDwellingsRangeTo,missing,
5,"GeoX,GeoY",out of range,"4.586E+5,81422"
6,NetDwellingsRangeFrom,missing,
6,NetDwellingsRangeTo,missing,
6,"GeoX,GeoY",out of range,"459943,84585"
7,NetDwellingsRangeFrom,missing,
7,NetDwellingsRangeTo,missing,
7,"GeoX,GeoY",out of range,"455919,9.016E+4"
8,NetDwellingsRangeFrom,missing,
8,NetDwellingsRangeTo,missing,
8,"GeoX,GeoY",out of range,"452814,85278"
9,NetDwellingsRangeFrom,missing,
9,NetDwellingsRangeTo,missing,
9,"GeoX,GeoY",out of range,"458506,82012"
10,NetDwellingsRangeFrom,missing,
10,NetDwellingsRangeTo,missing,
10,"GeoX,GeoY",out of range,"458184,8.188E+4"
11,NetDwellingsRangeFrom,missing,
11,NetDwellingsRangeTo,missing,
11,"GeoX,GeoY",out of range,"450318,95842"
12,NetDwellingsRangeFrom,missing,
12,NetDwellingsRangeTo,missing,
12,"GeoX,GeoY",out of range,"456122,90375"
13,NetDwellingsRangeFrom,missing,
13,NetDwellingsRangeTo,missing,
13,"GeoX,GeoY",out of range,"457423,77805"
14,NetDwellingsRangeFrom,missing,
14,NetDwellingsRangeTo,missing,
14,"GeoX,GeoY",out of range,"461219,92048"
15,NetDwellingsRangeFrom,missing,
15,NetDwellingsRangeTo,missing,
15,"GeoX,GeoY",out of range,"461958,91965"
16,NetDwellingsRangeFrom,missing,
16,NetDwellingsRangeTo,missing,
16,"GeoX,GeoY",out of range,"449803,89233"
17,NetDwellingsRangeFrom,missing,
17,NetDwellingsRangeTo,missing,
17,"GeoX,GeoY",out of range,"450251,95924"
18,NetDwellingsRangeFrom,missing,
18,NetDwellingsRangeTo,missing,
18,"GeoX,GeoY",out of range,"450804,84277"
19,NetDwellingsRangeFrom,missing,
19,NetDwellingsRangeTo,missing,
19,"GeoX,GeoY",out of range,"461949,91264"
20,NetDwellingsRangeFrom,missing,
20,NetDwellingsRangeTo,missing,
20,"GeoX,GeoY",out of range,"464856,87676"
21,NetDwellingsRangeFrom,missing,
21,NetDwellingsRangeTo,missing,
21,"GeoX,GeoY",out of range,"4.5909E+5,92005"
22,NetDwellingsRangeFrom,missing,
22,NetDwellingsRangeTo,missing,
22,"GeoX,GeoY",out of range,"459182,84703"
23,NetDwellingsRangeFrom,missing,
23,NetDwellingsRangeTo,missing,
23,"GeoX,GeoY",out of range,"450187,88697"
24,NetDwellingsRangeFrom,missing,
24,NetDwellingsRangeTo,missing,
24,"GeoX,GeoY",out of range,"456582,77593"
25,NetDwellingsRangeFrom,missing,
25,NetDwellingsRangeTo,missing,
25,"GeoX,GeoY",out of range,"459176,92846"
26,NetDwellingsRangeFrom,missing,
26,NetDwellingsRangeTo,missing,
26,"GeoX,GeoY",out of range,"459657,84254"
27,NetDwellingsRangeFrom,missing,
27,NetDwellingsRangeTo,missing,
27,"GeoX,GeoY",out of range,"432352,86517"
