row-number,field,issue-type,value
1,GeoX,decimal,"546,023.30"
1,GeoY,decimal,"310,088.08"
1,NetDwellingsRangeFrom,default,11
1,NetDwellingsRangeTo,default,11
1,GeoX,missing,
1,GeoY,missing,
2,GeoX,decimal,"541,368.09"
2,GeoY,decimal,"296,996.71"
2,NetDwellingsRangeFrom,default,17
2,NetDwellingsRangeTo,default,17
2,GeoX,missing,
2,GeoY,missing,
3,GeoX,decimal,"540,902.23"
3,GeoY,decimal,"297,155.14"
3,NetDwellingsRangeFrom,default,18
3,NetDwellingsRangeTo,default,18
3,GeoX,missing,
3,GeoY,missing,
4,GeoX,decimal,"540,945.45"
4,GeoY,decimal,"297,140.26"
4,NetDwellingsRangeFrom,default,14
4,NetDwellingsRangeTo,default,14
4,GeoX,missing,
4,GeoY,missing,
5,GeoX,decimal,"547,415.61"
5,GeoY,decimal,"289,233.15"
5,NetDwellingsRangeFrom,default,6
5,NetDwellingsRangeTo,default,6
5,GeoX,missing,
5,GeoY,missing,
6,GeoX,decimal,"527,658.66"
6,GeoY,decimal,"296,860.64"
6,NetDwellingsRangeFrom,default,12
6,NetDwellingsRangeTo,default,12
6,GeoX,missing,
6,GeoY,missing,
7,GeoX,decimal,"546,388.86"
7,GeoY,decimal,"309,534.08"
7,NetDwellingsRangeFrom,default,9
7,NetDwellingsRangeTo,default,9
7,GeoX,missing,
7,GeoY,missing,
8,GeoX,decimal,"546,635.32"
8,GeoY,decimal,"309,410.77"
8,NetDwellingsRangeFrom,default,10
8,NetDwellingsRangeTo,default,10
8,GeoX,missing,
8,GeoY,missing,
9,GeoX,decimal,"526,725.74"
9,GeoY,decimal,"297,337.10"
9,NetDwellingsRangeFrom,default,30
9,NetDwellingsRangeTo,default,30
9,GeoX,missing,
9,GeoY,missing,
10,GeoX,decimal,"540,955.89"
10,GeoY,decimal,"295,887.07"
10,NetDwellingsRangeFrom,default,22
10,NetDwellingsRangeTo,default,22
10,GeoX,missing,
10,GeoY,missing,
11,GeoX,decimal,"547,454.47"
11,GeoY,decimal,"310,457.67"
11,NetDwellingsRangeFrom,default,14
11,NetDwellingsRangeTo,default,14
11,GeoX,missing,
11,GeoY,missing,
12,GeoX,decimal,"541,733.34"
12,GeoY,decimal,"297,674.83"
12,NetDwellingsRangeFrom,default,6
12,NetDwellingsRangeTo,default,6
12,GeoX,missing,
12,GeoY,missing,
13,GeoX,decimal,"539,045.22"
13,GeoY,decimal,"286,916.09"
13,NetDwellingsRangeFrom,default,5
13,NetDwellingsRangeTo,default,5
13,GeoX,missing,
13,GeoY,missing,
14,GeoX,decimal,"545,964.01"
14,GeoY,decimal,"310,689.14"
14,NetDwellingsRangeFrom,default,300
14,NetDwellingsRangeTo,default,300
14,GeoX,missing,
14,GeoY,missing,
15,GeoX,decimal,"527,160.22"
15,GeoY,decimal,"296,843.53"
15,NetDwellingsRangeFrom,default,33
15,NetDwellingsRangeTo,default,33
15,GeoX,missing,
15,GeoY,missing,
16,GeoX,decimal,"528,320.25"
16,GeoY,decimal,"296,933.23"
16,NetDwellingsRangeFrom,default,100
16,NetDwellingsRangeTo,default,100
16,GeoX,missing,
16,GeoY,missing,
17,NetDwellingsRangeFrom,default,68
17,NetDwellingsRangeTo,default,68
18,NetDwellingsRangeFrom,default,83
18,NetDwellingsRangeTo,default,83
