row-number,field,issue-type,value
1,NetDwellingsRangeFrom,default,1261
1,NetDwellingsRangeTo,default,1261
2,NetDwellingsRangeFrom,default,44
2,NetDwellingsRangeTo,default,44
3,NetDwellingsRangeFrom,default,95
3,NetDwellingsRangeTo,default,95
4,NetDwellingsRangeFrom,default,8
4,NetDwellingsRangeTo,default,8
5,NetDwellingsRangeFrom,default,18
5,NetDwellingsRangeTo,default,18
6,NetDwellingsRangeFrom,default,40
6,NetDwellingsRangeTo,default,40
7,NetDwellingsRangeFrom,default,5
7,NetDwellingsRangeTo,default,5
8,NetDwellingsRangeFrom,default,29
8,NetDwellingsRangeTo,default,29
9,NetDwellingsRangeFrom,default,12
9,NetDwellingsRangeTo,default,12
10,NetDwellingsRangeFrom,default,11
10,NetDwellingsRangeTo,default,11
11,NetDwellingsRangeFrom,default,98
11,NetDwellingsRangeTo,default,98
12,NetDwellingsRangeFrom,default,39
12,NetDwellingsRangeTo,default,39
13,NetDwellingsRangeFrom,default,7
13,NetDwellingsRangeTo,default,7
14,NetDwellingsRangeFrom,default,13
14,NetDwellingsRangeTo,default,13
15,NetDwellingsRangeFrom,default,7
15,NetDwellingsRangeTo,default,7
16,NetDwellingsRangeFrom,default,12
16,NetDwellingsRangeTo,default,12
17,NetDwellingsRangeFrom,default,8
17,NetDwellingsRangeTo,default,8
18,NetDwellingsRangeFrom,default,4
18,NetDwellingsRangeTo,default,4
19,NetDwellingsRangeFrom,default,12
19,NetDwellingsRangeTo,default,12
20,NetDwellingsRangeFrom,default,14
20,NetDwellingsRangeTo,default,14
21,NetDwellingsRangeFrom,default,49
21,NetDwellingsRangeTo,default,49
22,NetDwellingsRangeFrom,default,4
22,NetDwellingsRangeTo,default,4
23,NetDwellingsRangeFrom,default,13
23,NetDwellingsRangeTo,default,13
24,NetDwellingsRangeFrom,default,9
24,NetDwellingsRangeTo,default,9
25,NetDwellingsRangeFrom,default,6
25,NetDwellingsRangeTo,default,6
26,NetDwellingsRangeFrom,default,88
26,NetDwellingsRangeTo,default,88
27,NetDwellingsRangeFrom,default,60
27,NetDwellingsRangeTo,default,60
28,NetDwellingsRangeFrom,default,12
28,NetDwellingsRangeTo,default,12
29,NetDwellingsRangeFrom,default,14
29,NetDwellingsRangeTo,default,14
30,NetDwellingsRangeFrom,default,21
30,NetDwellingsRangeTo,default,21
31,NetDwellingsRangeFrom,default,6
31,NetDwellingsRangeTo,default,6
32,NetDwellingsRangeFrom,default,11
32,NetDwellingsRangeTo,default,11
33,NetDwellingsRangeFrom,default,8
33,NetDwellingsRangeTo,default,8
34,NetDwellingsRangeFrom,default,13
34,NetDwellingsRangeTo,default,13
35,NetDwellingsRangeFrom,default,6
35,NetDwellingsRangeTo,default,6
36,NetDwellingsRangeFrom,default,23
36,NetDwellingsRangeTo,default,23
37,NetDwellingsRangeFrom,default,6
37,NetDwellingsRangeTo,default,6
38,NetDwellingsRangeFrom,default,9
38,NetDwellingsRangeTo,default,9
39,NetDwellingsRangeFrom,default,6
39,NetDwellingsRangeTo,default,6
40,NetDwellingsRangeFrom,default,5
40,NetDwellingsRangeTo,default,5
41,NetDwellingsRangeFrom,default,12
41,NetDwellingsRangeTo,default,12
42,NetDwellingsRangeFrom,default,13
42,NetDwellingsRangeTo,default,13
43,NetDwellingsRangeFrom,default,11
43,NetDwellingsRangeTo,default,11
44,NetDwellingsRangeFrom,default,8
44,NetDwellingsRangeTo,default,8
45,NetDwellingsRangeFrom,default,5
45,NetDwellingsRangeTo,default,5
46,NetDwellingsRangeFrom,default,6
46,NetDwellingsRangeTo,default,6
47,NetDwellingsRangeFrom,default,15
47,NetDwellingsRangeTo,default,15
48,NetDwellingsRangeFrom,default,11
48,NetDwellingsRangeTo,default,11
49,NetDwellingsRangeFrom,default,10
49,NetDwellingsRangeTo,default,10
50,NetDwellingsRangeFrom,default,6
50,NetDwellingsRangeTo,default,6
51,NetDwellingsRangeFrom,default,12
51,NetDwellingsRangeTo,default,12
52,NetDwellingsRangeFrom,default,30
52,NetDwellingsRangeTo,default,30
53,NetDwellingsRangeFrom,default,6
53,NetDwellingsRangeTo,default,6
54,NetDwellingsRangeFrom,default,12
54,NetDwellingsRangeTo,default,12
55,NetDwellingsRangeFrom,default,22
55,NetDwellingsRangeTo,default,22
56,NetDwellingsRangeFrom,default,128
56,NetDwellingsRangeTo,default,128
57,NetDwellingsRangeFrom,default,12
57,NetDwellingsRangeTo,default,12
58,NetDwellingsRangeFrom,default,20
58,NetDwellingsRangeTo,default,20
59,NetDwellingsRangeFrom,default,500
59,NetDwellingsRangeTo,default,500
60,NetDwellingsRangeFrom,default,500
60,NetDwellingsRangeTo,default,500
61,NetDwellingsRangeFrom,default,35
61,NetDwellingsRangeTo,default,35
62,NetDwellingsRangeFrom,default,225
62,NetDwellingsRangeTo,default,225
63,NetDwellingsRangeFrom,default,700
63,NetDwellingsRangeTo,default,700
64,NetDwellingsRangeFrom,default,200
64,NetDwellingsRangeTo,default,200
65,NetDwellingsRangeFrom,default,913
65,NetDwellingsRangeTo,default,913
66,NetDwellingsRangeFrom,default,150
66,NetDwellingsRangeTo,default,150
